City,Year,Month,Average Temperature (celsius),Max Temperature (celsius),Min Temperature (celsius),Average Wind Speed (m/s),Total Precipitation (mm),Max Snow Depth (cm),Season,Region
Комісарівка,2019,2,0.1,9.7,-11.5,2.1,10.2,24.0,Winter,East
Комісарівка,2019,12,2.6,11.6,-6.9,1.5,19.6,6.0,Winter,East
Красноград,2019,12,1.9,10.0,-5.4,2.3,43.6,9.0,Winter,East
Куп’янськ,2019,12,1.8,9.1,-6.3,1.5,34.0,6.0,Winter,East
Лозова,2019,2,-1.2,5.6,-11.9,2.8,2.8,27.0,Winter,East
Лозова,2019,12,1.7,8.5,-6.1,2.6,29.1,5.0,Winter,East
Маріуполь,2019,1,-1.2,3.7,-8.2,5.2,89.0,19.0,Winter,East
Маріуполь,2019,2,0.1,8.3,-9.6,4.6,7.7,2.0,Winter,East
Маріуполь,2019,12,2.4,8.5,-5.0,4.7,24.8,0.0,Winter,East
Пришиб,2019,1,-1.4,8.2,-12.9,3.6,45.4,10.0,Winter,East
Пришиб,2019,2,0.4,10.2,-9.9,3.1,5.0,1.0,Winter,East
Пришиб,2019,12,3.2,11.0,-5.0,2.3,25.0,0.0,Winter,East
Харків,2019,12,1.6,9.5,-5.0,4.1,27.7,10.0,Winter,East
Чаплине,2019,2,-0.5,7.9,-11.6,2.3,1.9,5.0,Winter,East
Чаплине,2019,12,2.3,9.6,-6.1,1.8,30.2,4.0,Winter,East
Бахмут,2020,1,0.3,6.6,-8.2,1.7,29.5,7.0,Winter,East
Бахмут,2020,2,0.3,13.0,-18.4,2.5,60.0,7.0,Winter,East
Бахмут,2020,12,-3.1,4.0,-12.1,2.4,28.4,2.0,Winter,East
Богодухів,2020,1,-0.5,4.9,-9.5,3.1,26.8,4.0,Winter,East
Богодухів,2020,2,0.0,9.4,-15.7,4.0,51.0,11.0,Winter,East
Богодухів,2020,12,-3.0,3.0,-11.7,4.2,30.3,9.0,Winter,East
Великий Бурлук,2020,1,-0.6,5.1,-11.0,2.7,24.1,3.0,Winter,East
Великий Бурлук,2020,2,-0.7,11.1,-18.1,3.4,71.3,17.0,Winter,East
Великий Бурлук,2020,12,-4.0,1.3,-12.2,3.8,28.0,5.0,Winter,East
Губиниха,2020,1,-0.1,5.7,-8.5,2.1,19.3,2.0,Winter,East
Губиниха,2020,2,0.5,13.1,-17.2,3.1,67.9,11.0,Winter,East
Губиниха,2020,12,-1.6,4.9,-9.9,3.6,43.1,5.0,Winter,East
Дніпро,2020,1,-0.2,5.5,-7.5,3.7,23.9,5.0,Winter,East
Дніпро,2020,2,0.7,13.5,-14.3,4.7,84.9,19.0,Winter,East
Дніпро,2020,12,-1.5,6.5,-9.5,5.1,27.3,0.7,Winter,East
Запоріжжя,2020,1,0.3,6.6,-6.5,3.5,16.9,1.0,Winter,East
Запоріжжя,2020,2,1.4,14.1,-14.7,4.6,66.9,6.0,Winter,East
Запоріжжя,2020,12,-0.8,7.3,-9.0,4.2,22.3,0.7,Winter,East
Ізюм,2020,1,0.5,7.0,-6.8,1.7,28.8,3.0,Winter,East
Ізюм,2020,2,0.5,13.8,-18.8,1.8,69.1,17.0,Winter,East
Ізюм,2020,12,-2.8,3.8,-11.2,2.2,35.4,1.0,Winter,East
Комісарівка,2020,1,0.1,7.5,-9.9,1.6,15.4,1.0,Winter,East
Комісарівка,2020,2,1.2,13.5,-16.8,2.6,60.6,9.0,Winter,East
Комісарівка,2020,12,-0.6,9.4,-9.1,2.7,29.6,2.0,Winter,East
Красноград,2020,1,-0.2,4.8,-7.8,2.1,21.7,7.0,Winter,East
Красноград,2020,2,0.4,10.9,-13.5,3.0,61.3,17.0,Winter,East
Красноград,2020,12,-2.5,4.0,-10.9,3.5,34.6,6.0,Winter,East
Куп’янськ,2020,1,0.3,5.4,-6.8,1.9,24.6,1.0,Winter,East
Куп’янськ,2020,2,0.2,12.4,-17.4,2.5,71.7,20.0,Winter,East
Куп’янськ,2020,12,-3.4,2.2,-11.6,2.2,36.7,4.0,Winter,East
Лозова,2020,1,-0.3,4.7,-7.0,2.4,27.5,8.0,Winter,East
Лозова,2020,2,0.0,12.8,-16.1,3.8,60.6,19.0,Winter,East
Лозова,2020,12,-2.8,3.0,-11.5,3.8,27.7,1.0,Winter,East
Маріуполь,2020,1,1.3,6.5,-5.1,4.1,14.7,0.7,Winter,East
Маріуполь,2020,2,1.0,8.7,-17.0,5.6,104.7,9.0,Winter,East
Маріуполь,2020,12,-1.1,5.6,-8.4,7.4,26.3,5.0,Winter,East
Пришиб,2020,1,0.4,8.2,-7.6,2.3,11.5,1.0,Winter,East
Пришиб,2020,2,1.3,15.2,-17.4,3.7,68.4,7.0,Winter,East
Пришиб,2020,12,-0.4,7.2,-8.8,4.1,20.8,2.0,Winter,East
Харків,2020,1,-0.1,5.4,-8.7,3.8,29.9,2.0,Winter,East
Харків,2020,2,0.3,11.4,-14.7,4.1,67.2,12.0,Winter,East
Харків,2020,12,-3.1,1.6,-11.4,4.8,24.6,4.0,Winter,East
Чаплине,2020,1,-0.1,6.0,-6.0,1.8,22.7,2.0,Winter,East
Чаплине,2020,2,0.6,13.5,-17.0,2.9,81.5,19.0,Winter,East
Чаплине,2020,12,-1.7,5.5,-9.8,3.2,24.2,1.0,Winter,East
Бахмут,2021,1,-1.7,7.4,-27.2,2.2,44.1,20.0,Winter,East
Бахмут,2021,2,-3.3,13.0,-18.5,2.4,42.8,6.0,Winter,East
Бахмут,2021,12,-0.9,11.3,-20.0,2.1,77.0,21.0,Winter,East
Богодухів,2021,1,-3.1,7.2,-22.8,3.9,74.6,10.0,Winter,East
Богодухів,2021,2,-5.9,10.4,-19.3,3.6,68.0,8.0,Winter,East
Богодухів,2021,12,-2.5,8.7,-16.3,3.6,47.7,10.0,Winter,East
Великий Бурлук,2021,1,-3.0,4.7,-27.1,3.9,87.9,8.0,Winter,East
Великий Бурлук,2021,2,-5.6,11.5,-21.7,3.9,61.8,5.0,Winter,East
Великий Бурлук,2021,12,-2.9,10.3,-21.1,3.7,52.9,14.0,Winter,East
Губиниха,2021,1,-2.0,7.4,-23.0,3.0,67.5,11.0,Winter,East
Губиниха,2021,2,-4.2,12.4,-19.8,3.0,54.8,9.0,Winter,East
Губиниха,2021,12,-1.1,10.8,-17.8,3.1,44.8,12.0,Winter,East
Дніпро,2021,1,-2.0,7.4,-21.2,4.0,57.9,18.0,Winter,East
Дніпро,2021,2,-3.8,13.0,-17.5,4.3,53.5,9.0,Winter,East
Запоріжжя,2021,1,-1.0,9.3,-20.8,3.4,80.4,8.0,Winter,East
Запоріжжя,2021,2,-2.7,14.0,-15.5,3.8,31.3,7.0,Winter,East
Запоріжжя,2021,12,0.2,12.9,-16.3,3.6,46.8,16.0,Winter,East
Ізюм,2021,1,-1.4,8.3,-28.8,2.0,44.5,13.0,Winter,East
Ізюм,2021,2,-3.7,13.1,-19.4,2.1,39.9,2.0,Winter,East
Ізюм,2021,12,-1.1,11.5,-21.0,1.6,54.9,23.0,Winter,East
Комісарівка,2021,1,-1.8,8.4,-24.5,2.3,54.0,5.0,Winter,East
Комісарівка,2021,2,-3.6,14.3,-21.2,2.4,61.5,9.0,Winter,East
Комісарівка,2021,12,-0.7,11.1,-21.2,2.2,60.2,23.0,Winter,East
Красноград,2021,1,-2.4,7.0,-22.0,3.2,76.1,13.0,Winter,East
Красноград,2021,2,-4.9,10.1,-16.9,2.8,74.5,6.0,Winter,East
Красноград,2021,12,-1.6,10.4,-16.6,2.9,47.2,19.0,Winter,East
Куп’янськ,2021,1,-1.9,7.0,-26.6,2.3,54.7,16.0,Winter,East
Куп’янськ,2021,2,-4.2,13.0,-19.4,2.3,47.2,7.0,Winter,East
Куп’янськ,2021,12,-1.6,11.7,-21.2,2.2,47.1,20.0,Winter,East
Лозова,2021,1,-2.0,7.2,-21.0,3.5,72.4,10.0,Winter,East
Лозова,2021,2,-4.3,12.6,-16.7,3.3,47.8,3.0,Winter,East
Лозова,2021,12,-1.5,10.6,-17.1,3.2,46.8,16.0,Winter,East
Маріуполь,2021,1,-1.2,8.2,-19.4,4.6,93.5,13.0,Winter,East
Маріуполь,2021,2,-2.1,8.0,-13.3,4.5,21.6,0.7,Winter,East
Маріуполь,2021,12,1.3,9.5,-13.5,5.0,109.9,12.0,Winter,East
Пришиб,2021,1,-0.9,9.6,-21.2,2.8,59.0,6.0,Winter,East
Пришиб,2021,2,-2.0,14.8,-15.0,2.5,18.8,4.0,Winter,East
Пришиб,2021,12,1.0,12.0,-17.0,3.5,51.6,4.0,Winter,East
Харків,2021,1,-2.5,6.8,-22.0,4.3,70.4,9.0,Winter,East
Харків,2021,2,-5.0,12.1,-18.9,3.8,59.8,4.0,Winter,East
Харків,2021,12,-2.0,10.1,-18.8,4.0,44.7,10.0,Winter,East
Чаплине,2021,1,-1.3,8.2,-20.6,2.7,54.6,12.0,Winter,East
Чаплине,2021,2,-3.3,13.6,-15.0,2.5,33.3,4.0,Winter,East
Чаплине,2021,12,-0.7,11.3,-16.5,2.4,58.7,18.0,Winter,East
Бахмут,2022,1,-2.6,6.9,-14.1,2.9,45.4,19.0,Winter,East
Бахмут,2022,2,1.7,10.9,-8.2,2.0,56.2,10.0,Winter,East
Бахмут,2022,12,-3.0,-3.0,-3.0,1.0,0.0,0.0,Winter,East
Богодухів,2022,1,-3.4,3.3,-17.1,4.4,48.4,10.0,Winter,East
Богодухів,2022,2,0.1,6.9,-8.3,3.5,22.1,12.0,Winter,East
Богодухів,2022,12,-0.7,8.6,-12.4,4.4,0.0,0.0,Winter,East
Великий Бурлук,2022,1,-4.0,3.1,-17.8,4.4,47.2,16.0,Winter,East
Великий Бурлук,2022,2,-0.7,6.8,-14.9,3.1,32.2,23.0,Winter,East
Великий Бурлук,2022,12,0.2,6.5,-12.5,4.4,0.0,0.0,Winter,East
Губиниха,2022,1,-2.5,4.5,-14.8,3.6,33.9,11.0,Winter,East
Губиниха,2022,2,1.3,9.5,-7.7,2.3,29.1,10.0,Winter,East
Губиниха,2022,12,0.4,10.6,-11.2,3.3,0.0,0.0,Winter,East
Дніпро,2022,2,1.3,9.5,-6.1,3.6,24.2,8.0,Winter,East
Дніпро,2022,12,0.9,11.0,-10.1,4.3,0.0,0.0,Winter,East
Запоріжжя,2022,1,-2.0,6.7,-14.4,4.4,14.4,14.0,Winter,East
Запоріжжя,2022,2,2.2,10.2,-5.6,3.0,16.5,3.0,Winter,East
Ізюм,2022,1,-2.5,4.8,-15.2,2.1,40.9,22.0,Winter,East
Ізюм,2022,2,1.4,9.8,-9.8,1.6,46.0,10.0,Winter,East
Ізюм,2022,12,0.5,11.0,-11.6,2.6,0.0,0.0,Winter,East
Комісарівка,2022,1,-2.1,6.1,-16.3,2.9,22.5,20.0,Winter,East
Комісарівка,2022,2,1.5,10.2,-7.2,1.8,18.5,4.0,Winter,East
Комісарівка,2022,12,0.9,12.4,-11.7,2.6,0.0,0.0,Winter,East
Красноград,2022,1,-2.9,3.6,-15.6,3.3,43.1,18.0,Winter,East
Красноград,2022,2,0.7,8.4,-6.9,2.6,28.4,15.0,Winter,East
Красноград,2022,12,-0.3,10.4,-11.4,3.5,0.0,0.0,Winter,East
Куп’янськ,2022,1,-3.1,4.4,-16.4,2.7,42.3,20.0,Winter,East
Куп’янськ,2022,2,0.5,9.0,-11.6,2.2,35.9,13.0,Winter,East
Куп’янськ,2022,12,-3.1,-3.1,-3.1,2.0,0.0,0.0,Winter,East
Лозова,2022,1,-3.1,3.8,-15.4,3.9,35.1,16.0,Winter,East
Лозова,2022,2,1.1,10.2,-6.4,2.8,30.0,10.0,Winter,East
Лозова,2022,12,-0.0,11.0,-11.5,3.9,0.0,0.0,Winter,East
Маріуполь,2022,1,-1.1,7.5,-12.3,5.0,57.1,12.0,Winter,East
Маріуполь,2022,2,2.5,9.4,-4.0,4.1,51.5,5.0,Winter,East
Пришиб,2022,1,-1.5,10.4,-14.0,3.7,17.7,10.0,Winter,East
Пришиб,2022,2,2.6,11.7,-4.8,3.1,18.2,6.0,Winter,East
Пришиб,2022,12,-1.0,-1.0,-1.0,2.0,0.0,0.0,Winter,East
Харків,2022,1,-3.3,3.6,-16.7,4.6,46.0,11.0,Winter,East
Харків,2022,2,0.3,7.4,-8.8,3.7,25.2,14.0,Winter,East
Харків,2022,12,0.1,10.8,-11.5,1.6,0.0,0.0,Winter,East
Чаплине,2022,1,-2.6,6.6,-14.5,3.0,29.8,17.0,Winter,East
Чаплине,2022,2,1.8,10.1,-5.3,2.4,29.2,9.0,Winter,East
Чаплине,2022,12,0.6,10.6,-10.6,3.3,0.0,0.0,Winter,East
Коломак,2022,12,-0.3,9.4,-12.2,4.0,0.0,0.0,Winter,East
Нікополь,2022,12,2.0,13.7,-8.0,3.0,0.0,0.0,Winter,East
Павлоград,2022,12,1.0,11.5,-10.5,3.1,0.0,0.0,Winter,East
Покровськ,2022,12,0.5,9.0,-11.9,3.0,0.0,0.0,Winter,East
Синельникове,2022,12,0.8,11.8,-10.8,4.4,0.0,0.0,Winter,East
Слобожанське,2022,12,0.2,11.1,-12.5,2.0,0.0,0.0,Winter,East
Богодухів,2023,1,-2.7,9.1,-18.0,4.2,0.0,0.0,Winter,East
Богодухів,2023,2,-2.6,5.8,-13.4,4.0,0.0,0.0,Winter,East
Великий Бурлук,2023,1,-3.8,8.7,-20.9,4.6,0.0,0.0,Winter,East
Великий Бурлук,2023,2,-3.5,5.9,-15.7,4.2,0.0,0.0,Winter,East
Губиниха,2023,1,-1.8,10.6,-15.2,3.3,0.0,0.0,Winter,East
Губиниха,2023,2,-1.6,6.9,-13.3,3.2,0.0,0.0,Winter,East
Дніпро,2023,1,-1.1,11.4,-13.0,4.1,13.2,0.0,Winter,East
Дніпро,2023,2,-1.0,7.7,-11.0,3.7,31.4,6.0,Winter,East
Запоріжжя,2023,1,0.3,11.6,-5.8,1.2,14.1,3.0,Winter,East
Запоріжжя,2023,2,-0.4,9.1,-13.4,1.3,31.1,8.0,Winter,East
Ізюм,2023,1,-2.5,10.3,-18.0,1.9,21.8,5.0,Winter,East
Ізюм,2023,2,-2.0,7.4,-16.3,2.0,48.3,7.0,Winter,East
Комісарівка,2023,1,-0.9,13.6,-12.6,2.6,0.0,0.0,Winter,East
Комісарівка,2023,2,-1.1,9.1,-15.2,2.4,0.0,0.0,Winter,East
Красноград,2023,1,-2.3,10.3,-16.6,3.5,0.0,0.0,Winter,East
Красноград,2023,2,-2.0,6.4,-12.5,3.0,0.0,0.0,Winter,East
Лозова,2023,1,-2.6,10.5,-17.1,3.5,0.0,0.0,Winter,East
Лозова,2023,2,-2.3,6.0,-13.5,3.5,0.0,0.0,Winter,East
Харків,2023,1,-2.5,9.6,-17.6,1.6,33.9,1.0,Winter,East
Харків,2023,2,-2.0,6.7,-13.6,1.7,48.9,7.0,Winter,East
Чаплине,2023,1,-2.0,10.9,-16.0,2.7,0.0,0.0,Winter,East
Чаплине,2023,2,-1.5,11.2,-13.1,2.6,0.0,0.0,Winter,East
Коломак,2023,1,-2.4,10.0,-17.5,3.7,0.0,0.0,Winter,East
Коломак,2023,2,-2.4,6.3,-15.5,3.8,0.0,0.0,Winter,East
Нікополь,2023,1,0.1,12.8,-11.3,3.0,0.0,0.0,Winter,East
Нікополь,2023,2,0.3,11.3,-10.5,2.9,0.0,0.0,Winter,East
Павлоград,2023,1,-1.5,12.2,-16.1,3.0,0.0,0.0,Winter,East
Павлоград,2023,2,-1.0,9.0,-12.8,2.4,0.0,0.0,Winter,East
Покровськ,2023,1,-1.9,11.5,-18.1,3.0,0.0,0.0,Winter,East
Покровськ,2023,2,-1.6,13.2,-12.6,2.8,0.0,0.0,Winter,East
Сватове,2023,2,0.9,0.9,0.9,2.0,0.0,0.0,Winter,East
Синельникове,2023,1,-1.4,11.1,-14.2,3.9,0.0,0.0,Winter,East
Синельникове,2023,2,-1.6,8.0,-13.9,3.2,0.0,0.0,Winter,East
Слобожанське,2023,1,-2.5,10.7,-18.3,2.3,0.0,0.0,Winter,East
Слобожанське,2023,2,-1.8,7.0,-13.8,2.7,0.0,0.0,Winter,East
