City,Year,Month,Average Temperature (celsius),Max Temperature (celsius),Min Temperature (celsius),Average Wind Speed (m/s),Total Precipitation (mm),Max Snow Depth (cm),Season,Region
Маріуполь,2017,11,4.3,12.9,-5.4,4.8,28.5,4.0,Autumn,East
Пришиб,2017,9,19.0,33.7,0.4,3.3,20.43,0.0,Autumn,East
Пришиб,2017,10,9.6,23.0,-0.4,3.3,39.16,0.0,Autumn,East
Пришиб,2017,11,4.3,18.4,-7.3,3.3,28.29,0.0,Autumn,East
Харків,2017,9,17.1,33.1,1.7,4.0,23.6,0.0,Autumn,East
Харків,2017,10,8.0,19.5,-3.1,4.1,49.8,0.0,Autumn,East
Харків,2017,11,2.1,14.9,-8.0,4.0,53.0,0.0,Autumn,East
Чаплине,2017,9,18.3,33.5,-1.2,1.7,17.91,0.0,Autumn,East
Чаплине,2017,10,8.6,22.7,-1.1,2.4,43.48,0.0,Autumn,East
Чаплине,2017,11,3.1,19.6,-6.1,1.8,39.61,0.0,Autumn,East
Бахмут,2018,9,17.8,30.9,0.1,1.7,19.1,0.0,Autumn,East
Бахмут,2018,10,10.5,24.5,-2.5,1.3,29.9,0.0,Autumn,East
Бахмут,2018,11,-0.5,14.2,-13.7,1.9,24.4,10.0,Autumn,East
Богодухів,2018,9,17.5,32.2,2.8,3.5,39.5,0.0,Autumn,East
Богодухів,2018,10,10.5,23.7,0.3,3.1,27.2,0.0,Autumn,East
Богодухів,2018,11,-0.8,11.1,-14.0,3.2,21.8,12.0,Autumn,East
Великий Бурлук,2018,9,17.2,32.5,2.5,3.4,33.0,0.0,Autumn,East
Великий Бурлук,2018,10,9.7,23.7,0.1,2.6,29.4,0.0,Autumn,East
Великий Бурлук,2018,11,-1.2,11.4,-15.5,3.2,23.4,5.0,Autumn,East
Губиниха,2018,9,18.1,32.0,2.5,2.5,55.7,0.0,Autumn,East
Губиниха,2018,10,11.4,23.8,-0.7,1.7,21.4,0.0,Autumn,East
Губиниха,2018,11,-0.0,13.0,-13.4,2.4,32.4,9.0,Autumn,East
Дніпро,2018,9,17.8,33.7,2.0,4.3,74.4,0.0,Autumn,East
Дніпро,2018,10,11.5,25.6,1.2,3.6,22.8,0.0,Autumn,East
Дніпро,2018,11,0.6,13.7,-11.1,4.7,37.4,3.0,Autumn,East
Запоріжжя,2018,9,18.6,33.3,3.7,3.9,45.0,0.0,Autumn,East
Запоріжжя,2018,10,12.4,25.8,1.4,3.5,17.6,0.0,Autumn,East
Запоріжжя,2018,11,1.4,13.8,-9.3,4.3,40.5,0.7,Autumn,East
Ізюм,2018,9,17.4,32.0,0.2,1.7,34.2,0.0,Autumn,East
Ізюм,2018,10,10.0,24.3,-1.8,1.3,35.1,0.0,Autumn,East
Ізюм,2018,11,-0.6,14.8,-13.4,1.7,22.8,4.0,Autumn,East
Комісарівка,2018,9,17.2,33.6,1.6,1.9,83.9,0.0,Autumn,East
Комісарівка,2018,10,10.7,23.8,-0.4,1.5,16.0,0.0,Autumn,East
Комісарівка,2018,11,0.3,12.0,-10.9,2.3,37.4,1.0,Autumn,East
Красноград,2018,9,18.0,33.3,1.7,2.2,45.8,0.0,Autumn,East
Красноград,2018,10,11.2,24.0,-1.0,2.1,22.8,0.0,Autumn,East
Красноград,2018,11,-0.3,11.9,-14.2,2.7,26.4,7.0,Autumn,East
Куп’янськ,2018,9,18.0,32.7,2.7,1.6,36.5,0.0,Autumn,East
Куп’янськ,2018,10,10.0,23.6,-0.4,1.2,35.6,0.0,Autumn,East
Куп’янськ,2018,11,-0.4,14.0,-14.7,1.5,24.6,3.0,Autumn,East
Лозова,2018,9,18.0,31.6,2.6,2.9,24.2,0.0,Autumn,East
Лозова,2018,10,10.9,23.4,0.6,2.2,37.1,0.0,Autumn,East
Лозова,2018,11,-0.7,13.2,-14.4,3.2,24.0,8.0,Autumn,East
Маріуполь,2018,9,19.1,27.9,3.7,5.5,42.8,0.0,Autumn,East
Маріуполь,2018,10,13.2,20.8,2.4,4.5,24.3,0.0,Autumn,East
Маріуполь,2018,11,2.0,11.0,-7.8,6.1,30.7,0.8,Autumn,East
Пришиб,2018,9,18.1,32.2,2.1,3.2,125.2,0.0,Autumn,East
Пришиб,2018,10,12.0,24.6,1.4,2.8,21.5,0.0,Autumn,East
Пришиб,2018,11,1.7,12.8,-8.8,3.7,31.7,1.0,Autumn,East
Харків,2018,9,18.0,33.0,3.0,3.8,48.2,0.0,Autumn,East
Харків,2018,10,10.4,23.6,0.2,3.2,20.3,0.0,Autumn,East
Харків,2018,11,-0.7,11.0,-13.2,3.6,20.5,6.0,Autumn,East
Чаплине,2018,9,18.2,32.2,2.6,1.7,33.5,0.0,Autumn,East
Чаплине,2018,10,11.4,24.7,0.8,1.5,19.0,0.0,Autumn,East
Чаплине,2018,11,0.4,13.2,-11.3,2.2,46.1,1.0,Autumn,East
Бахмут,2019,9,15.4,32.3,-3.1,1.4,19.5,0.0,Autumn,East
Бахмут,2019,10,10.7,25.6,-6.6,1.4,40.2,0.0,Autumn,East
Бахмут,2019,11,3.9,18.5,-11.7,2.3,34.5,0.0,Autumn,East
Богодухів,2019,9,16.6,30.8,-0.3,2.8,9.3,0.0,Autumn,East
Богодухів,2019,10,10.3,22.1,-5.2,3.1,52.3,0.0,Autumn,East
Богодухів,2019,11,3.3,14.3,-10.7,4.2,20.4,0.0,Autumn,East
Великий Бурлук,2019,9,15.5,30.7,-1.9,2.3,10.6,0.0,Autumn,East
Великий Бурлук,2019,10,10.5,23.4,-3.9,2.5,30.8,0.0,Autumn,East
Великий Бурлук,2019,11,2.9,15.7,-11.7,4.1,30.6,0.0,Autumn,East
Губиниха,2019,9,16.8,32.4,0.5,2.6,7.2,0.0,Autumn,East
Губиниха,2019,10,10.4,24.6,-4.3,1.9,62.9,0.0,Autumn,East
Губиниха,2019,11,4.5,16.2,-10.4,3.5,27.4,0.0,Autumn,East
Дніпро,2019,9,16.3,31.8,2.4,3.3,19.1,0.0,Autumn,East
Дніпро,2019,10,10.7,24.8,-3.2,2.7,74.5,0.0,Autumn,East
Дніпро,2019,11,4.5,17.3,-11.2,4.7,30.4,0.0,Autumn,East
Запоріжжя,2019,9,17.0,32.0,2.8,3.1,20.5,0.0,Autumn,East
Запоріжжя,2019,10,10.9,25.4,-3.8,2.7,38.8,0.0,Autumn,East
Запоріжжя,2019,11,5.3,19.0,-9.9,4.3,43.2,0.0,Autumn,East
Ізюм,2019,9,14.9,32.0,-4.0,1.3,9.6,0.0,Autumn,East
Ізюм,2019,10,10.5,24.2,-7.7,1.3,38.5,0.0,Autumn,East
Ізюм,2019,11,4.2,18.4,-10.8,1.8,25.6,0.0,Autumn,East
Комісарівка,2019,9,16.1,31.3,-1.0,1.8,6.1,0.0,Autumn,East
Комісарівка,2019,10,9.9,23.9,-5.9,1.3,38.0,0.0,Autumn,East
Комісарівка,2019,11,5.0,18.4,-9.8,2.6,27.7,0.0,Autumn,East
Красноград,2019,9,17.2,31.5,3.3,2.0,6.8,0.0,Autumn,East
Красноград,2019,10,10.6,23.8,-4.6,2.1,70.9,0.0,Autumn,East
Красноград,2019,11,3.9,15.3,-10.9,3.4,21.9,0.0,Autumn,East
Куп’янськ,2019,9,15.7,30.9,-2.5,1.4,8.9,0.0,Autumn,East
Куп’янськ,2019,10,10.8,24.0,-4.9,1.4,34.5,0.0,Autumn,East
Куп’янськ,2019,11,3.4,17.4,-11.8,2.1,31.0,0.0,Autumn,East
Лозова,2019,9,16.4,30.9,-0.3,2.1,13.8,0.0,Autumn,East
Лозова,2019,10,10.7,24.1,-4.8,2.2,49.0,0.0,Autumn,East
Лозова,2019,11,3.8,18.0,-12.1,4.1,24.1,0.0,Autumn,East
Маріуполь,2019,9,17.4,27.0,5.3,4.4,44.1,0.0,Autumn,East
Маріуполь,2019,10,12.0,22.5,-2.8,3.1,25.4,0.0,Autumn,East
Маріуполь,2019,11,5.1,14.7,-9.4,7.6,51.1,0.0,Autumn,East
Пришиб,2019,9,17.1,32.0,2.6,2.8,29.0,0.0,Autumn,East
Пришиб,2019,10,10.8,25.8,-4.0,2.1,27.7,0.0,Autumn,East
Пришиб,2019,11,5.3,22.4,-9.8,4.0,25.8,0.0,Autumn,East
Харків,2019,9,16.2,30.9,-0.2,2.9,28.8,0.0,Autumn,East
Харків,2019,10,10.6,22.6,-3.6,3.0,72.3,0.0,Autumn,East
Харків,2019,11,3.5,15.4,-10.6,4.8,19.7,0.0,Autumn,East
Чаплине,2019,9,16.2,31.0,-0.6,1.3,12.9,0.0,Autumn,East
Чаплине,2019,10,10.7,26.0,-6.0,1.4,22.6,0.0,Autumn,East
Чаплине,2019,11,4.5,19.1,-11.1,2.8,37.1,0.0,Autumn,East
Бахмут,2020,9,18.0,34.8,-0.1,2.0,1.2,0.0,Autumn,East
Бахмут,2020,10,13.5,25.9,-0.3,1.9,7.8,0.0,Autumn,East
Бахмут,2020,11,2.7,13.8,-9.9,2.0,29.8,2.0,Autumn,East
Богодухів,2020,9,18.3,34.1,3.8,3.5,9.1,0.0,Autumn,East
Богодухів,2020,10,12.1,22.9,0.4,3.5,24.5,0.0,Autumn,East
Богодухів,2020,11,2.5,11.1,-6.1,3.1,50.6,8.0,Autumn,East
Великий Бурлук,2020,9,17.2,33.7,0.3,3.9,0.3,0.0,Autumn,East
Великий Бурлук,2020,10,12.2,23.7,0.6,4.0,16.3,0.0,Autumn,East
Великий Бурлук,2020,11,1.6,11.1,-10.1,3.5,48.4,9.0,Autumn,East
Губиниха,2020,9,19.1,34.6,3.3,2.7,20.0,0.0,Autumn,East
Губиниха,2020,10,13.3,23.8,0.5,2.3,23.1,0.0,Autumn,East
Губиниха,2020,11,3.5,11.6,-4.6,2.2,26.4,2.0,Autumn,East
Дніпро,2020,9,19.4,36.0,6.5,4.0,31.8,0.0,Autumn,East
Дніпро,2020,10,13.2,24.0,2.3,3.7,11.3,0.0,Autumn,East
Дніпро,2020,11,3.7,11.9,-5.4,3.6,34.7,4.0,Autumn,East
Запоріжжя,2020,9,20.1,36.2,7.1,3.2,22.2,0.0,Autumn,East
Запоріжжя,2020,10,14.0,25.0,2.3,2.9,38.5,0.0,Autumn,East
Запоріжжя,2020,11,4.0,14.0,-5.0,3.0,16.2,2.0,Autumn,East
Ізюм,2020,9,17.6,35.0,-0.6,1.8,1.0,0.0,Autumn,East
Ізюм,2020,10,12.8,26.2,-2.5,1.6,15.3,0.0,Autumn,East
Ізюм,2020,11,2.8,12.4,-8.2,1.8,42.3,3.0,Autumn,East
Комісарівка,2020,9,18.2,34.4,1.5,1.9,33.3,0.0,Autumn,East
Комісарівка,2020,10,13.5,24.0,-1.2,1.9,20.3,0.0,Autumn,East
Комісарівка,2020,11,3.8,12.6,-4.3,1.4,11.6,1.0,Autumn,East
Красноград,2020,9,19.3,34.5,7.7,2.4,5.7,0.0,Autumn,East
Красноград,2020,10,12.8,23.3,0.8,2.5,40.5,0.0,Autumn,East
Красноград,2020,11,3.0,10.5,-5.4,2.2,43.8,6.0,Autumn,East
Куп’янськ,2020,9,17.6,35.2,0.2,2.0,0.0,0.0,Autumn,East
Куп’янськ,2020,10,12.8,24.7,0.6,1.9,13.3,0.0,Autumn,East
Куп’янськ,2020,11,2.3,13.2,-10.2,1.8,52.1,9.0,Autumn,East
Лозова,2020,9,19.0,34.2,4.5,2.9,3.6,0.0,Autumn,East
Лозова,2020,10,13.0,23.4,1.8,2.7,38.3,0.0,Autumn,East
Лозова,2020,11,2.7,12.7,-8.0,2.9,29.8,3.0,Autumn,East
Маріуполь,2020,9,20.3,29.9,8.0,5.4,16.2,0.0,Autumn,East
Маріуполь,2020,10,14.9,20.7,3.2,5.4,17.1,0.0,Autumn,East
Маріуполь,2020,11,4.6,16.2,-3.4,4.5,14.7,4.0,Autumn,East
Пришиб,2020,9,19.6,34.8,5.8,2.6,21.4,0.0,Autumn,East
Пришиб,2020,10,14.3,24.8,1.6,2.3,23.0,0.0,Autumn,East
Пришиб,2020,11,4.0,15.9,-3.7,2.2,10.3,3.0,Autumn,East
Харків,2020,9,18.4,34.1,3.6,4.0,0.6,0.0,Autumn,East
Харків,2020,10,12.4,24.0,0.5,4.0,40.5,0.0,Autumn,East
Харків,2020,11,2.6,11.4,-7.1,3.3,40.7,6.0,Autumn,East
Чаплине,2020,9,19.3,34.5,4.1,1.6,20.0,0.0,Autumn,East
Чаплине,2020,10,13.6,24.3,2.2,1.5,26.7,0.0,Autumn,East
Чаплине,2020,11,3.0,14.7,-5.9,1.8,19.1,3.0,Autumn,East
Біловодськ,2020,9,6.4,10.2,2.6,0.5,0.0,0.0,Autumn,East
Коломак,2020,9,12.6,13.5,11.6,2.0,0.0,0.0,Autumn,East
Нікополь,2020,9,11.3,13.5,9.0,1.0,0.0,0.0,Autumn,East
Павлоград,2020,9,10.4,13.8,6.9,0.0,0.0,0.0,Autumn,East
Покровськ,2020,9,12.7,13.6,11.8,0.0,0.0,0.0,Autumn,East
Сватове,2020,9,9.6,13.1,6.0,1.0,0.0,0.0,Autumn,East
Бахмут,2021,9,13.5,27.3,-0.7,1.6,30.1,0.0,Autumn,East
Бахмут,2021,10,7.7,19.6,-7.7,2.0,5.8,0.0,Autumn,East
Бахмут,2021,11,3.8,17.2,-12.5,1.9,55.0,0.0,Autumn,East
Богодухів,2021,9,12.9,26.5,0.9,2.9,47.4,0.0,Autumn,East
Богодухів,2021,10,8.0,18.0,-3.5,3.1,4.9,0.0,Autumn,East
Богодухів,2021,11,3.5,14.7,-8.1,3.9,28.7,0.0,Autumn,East
Великий Бурлук,2021,9,12.9,25.5,0.3,2.7,54.3,0.0,Autumn,East
Великий Бурлук,2021,10,7.1,17.7,-6.9,3.1,1.3,0.0,Autumn,East
Великий Бурлук,2021,11,3.2,14.3,-12.5,3.6,33.0,0.0,Autumn,East
Губиниха,2021,9,13.8,28.2,3.1,2.1,28.0,0.0,Autumn,East
Губиниха,2021,10,8.8,20.2,-4.9,2.8,7.1,0.0,Autumn,East
Губиниха,2021,11,4.2,17.2,-7.9,2.6,46.1,0.0,Autumn,East
Дніпро,2021,9,13.8,29.3,2.8,3.3,23.9,0.0,Autumn,East
Дніпро,2021,10,8.4,20.2,-2.0,4.3,2.2,0.0,Autumn,East
Дніпро,2021,11,4.3,17.6,-6.5,3.9,38.2,0.0,Autumn,East
Запоріжжя,2021,9,14.8,28.3,1.7,2.8,15.5,0.0,Autumn,East
Запоріжжя,2021,10,9.3,19.5,-3.1,3.4,3.1,0.0,Autumn,East
Запоріжжя,2021,11,4.9,17.6,-6.7,3.0,44.1,0.0,Autumn,East
Ізюм,2021,9,13.2,27.9,-1.6,1.3,40.0,0.0,Autumn,East
Ізюм,2021,10,7.6,19.2,-7.1,1.4,3.3,0.0,Autumn,East
Ізюм,2021,11,3.7,14.2,-13.2,1.5,31.0,0.0,Autumn,East
Комісарівка,2021,9,13.5,27.1,1.2,1.4,47.7,0.0,Autumn,East
Комісарівка,2021,10,8.0,20.3,-6.3,1.8,4.1,0.0,Autumn,East
Комісарівка,2021,11,4.4,15.5,-10.2,1.9,38.6,0.0,Autumn,East
Красноград,2021,9,13.7,27.4,3.3,1.8,36.2,0.0,Autumn,East
Красноград,2021,10,8.6,19.5,-2.3,2.0,8.6,0.0,Autumn,East
Красноград,2021,11,4.0,15.1,-6.7,2.7,35.2,0.0,Autumn,East
Куп’янськ,2021,9,13.6,27.6,0.8,1.5,45.9,0.0,Autumn,East
Куп’янськ,2021,10,7.9,19.5,-6.6,1.8,0.4,0.0,Autumn,East
Куп’янськ,2021,11,3.6,16.0,-13.4,2.2,28.3,0.0,Autumn,East
Лозова,2021,9,13.6,27.2,1.3,2.1,33.5,0.0,Autumn,East
Лозова,2021,10,8.1,19.2,-2.8,2.6,3.3,0.0,Autumn,East
Лозова,2021,11,3.9,15.4,-9.1,3.0,42.5,0.0,Autumn,East
Маріуполь,2021,9,15.7,26.5,6.0,3.8,37.7,0.0,Autumn,East
Маріуполь,2021,10,9.5,16.2,-3.2,5.6,5.0,0.0,Autumn,East
Маріуполь,2021,11,5.4,13.6,-5.7,4.0,45.7,0.0,Autumn,East
Пришиб,2021,9,14.9,28.3,2.8,2.5,17.0,0.0,Autumn,East
Пришиб,2021,10,9.3,20.4,-5.2,3.2,0.5,0.0,Autumn,East
Пришиб,2021,11,5.1,15.2,-7.4,2.7,31.0,1.0,Autumn,East
Харків,2021,9,13.4,27.4,1.5,2.9,27.8,0.0,Autumn,East
Харків,2021,10,8.1,18.9,-4.3,3.5,7.6,0.0,Autumn,East
Харків,2021,11,3.8,14.9,-10.9,3.9,25.2,0.0,Autumn,East
Чаплине,2021,9,14.0,27.6,1.0,1.3,17.4,0.0,Autumn,East
Чаплине,2021,10,8.2,18.6,-2.2,1.8,6.8,0.0,Autumn,East
Чаплине,2021,11,4.2,16.9,-8.6,2.2,37.3,0.0,Autumn,East
Богодухів,2022,11,-0.1,3.2,-5.9,4.5,0.0,0.0,Autumn,East
Великий Бурлук,2022,11,-0.4,2.8,-6.5,6.1,0.0,0.0,Autumn,East
Губиниха,2022,11,1.9,5.9,-3.9,3.4,0.0,0.0,Autumn,East
Дніпро,2022,9,15.2,27.2,5.1,3.3,34.5,0.0,Autumn,East
Дніпро,2022,10,11.6,27.1,3.2,3.4,28.1,0.0,Autumn,East
Дніпро,2022,11,2.3,6.2,-3.3,3.8,0.0,0.0,Autumn,East
Запоріжжя,2022,9,12.8,20.7,4.8,1.0,50.1,0.0,Autumn,East
Запоріжжя,2022,10,10.0,23.2,-50.3,1.0,8.8,0.0,Autumn,East
Ізюм,2022,9,17.0,21.1,11.3,1.2,9.0,0.0,Autumn,East
Ізюм,2022,10,12.8,25.4,0.4,1.8,54.1,0.0,Autumn,East
Ізюм,2022,11,0.8,5.9,-5.2,3.2,0.0,0.0,Autumn,East
Комісарівка,2022,11,2.4,7.0,-2.8,2.2,0.0,0.0,Autumn,East
Красноград,2022,11,0.7,4.9,-4.8,3.5,0.0,0.0,Autumn,East
Лозова,2022,11,1.0,6.2,-4.6,4.6,0.0,0.0,Autumn,East
Харків,2022,10,7.6,20.2,-1.8,0.1,0.0,0.0,Autumn,East
Харків,2022,11,0.3,3.4,-5.5,1.8,0.0,0.0,Autumn,East
Чаплине,2022,11,2.2,6.4,-3.4,2.7,0.0,0.0,Autumn,East
Коломак,2022,11,0.5,3.5,-5.1,2.5,0.0,0.0,Autumn,East
Нікополь,2022,11,4.2,9.9,-2.0,2.5,0.0,0.0,Autumn,East
Павлоград,2022,11,2.4,7.4,-3.7,4.0,0.0,0.0,Autumn,East
Покровськ,2022,11,2.3,9.7,-3.0,2.6,0.0,0.0,Autumn,East
Синельникове,2022,11,2.2,6.4,-3.8,4.1,0.0,0.0,Autumn,East
Слобожанське,2022,11,0.5,4.4,-5.4,2.0,0.0,0.0,Autumn,East
