City,Year,Month,Average Temperature (celsius),Max Temperature (celsius),Min Temperature (celsius),Average Wind Speed (m/s),Total Precipitation (mm),Max Snow Depth (cm),Season,Region
Красноград,2018,7,22.4,32.1,10.4,1.8,83.5,0.0,Summer,East
Красноград,2018,8,23.4,33.1,12.0,1.9,0.0,0.0,Summer,East
Куп’янськ,2018,6,21.0,35.2,5.4,1.5,43.7,0.0,Summer,East
Куп’янськ,2018,7,23.3,33.6,11.2,1.2,75.1,0.0,Summer,East
Куп’янськ,2018,8,22.4,34.8,8.0,1.2,0.0,0.0,Summer,East
Лозова,2018,6,20.8,32.7,8.0,2.7,47.2,0.0,Summer,East
Лозова,2018,7,22.6,30.7,12.0,2.1,58.3,0.0,Summer,East
Лозова,2018,8,23.0,33.3,10.2,2.2,0.0,0.0,Summer,East
Маріуполь,2018,6,22.8,33.1,10.0,4.4,18.6,0.0,Summer,East
Маріуполь,2018,7,25.3,32.7,16.4,4.1,13.4,0.0,Summer,East
Маріуполь,2018,8,25.1,31.7,15.9,4.9,0.0,0.0,Summer,East
Пришиб,2018,6,22.5,37.3,7.1,3.0,8.7,0.0,Summer,East
Пришиб,2018,7,24.0,33.5,12.2,2.4,59.9,0.0,Summer,East
Пришиб,2018,8,24.5,35.7,11.0,2.9,0.0,0.0,Summer,East
Харків,2018,6,20.5,33.2,8.0,3.4,39.1,0.0,Summer,East
Харків,2018,7,22.7,32.3,9.7,3.1,50.9,0.0,Summer,East
Харків,2018,8,23.1,33.6,11.0,3.0,0.0,0.0,Summer,East
Чаплине,2018,6,22.2,34.8,5.9,1.4,7.4,0.0,Summer,East
Чаплине,2018,7,22.9,32.4,12.5,1.1,105.8,0.0,Summer,East
Чаплине,2018,8,23.3,34.2,9.6,1.1,0.0,0.0,Summer,East
Бахмут,2019,6,23.3,34.7,9.1,1.6,4.0,0.0,Summer,East
Бахмут,2019,7,21.1,35.2,10.2,1.5,49.6,0.0,Summer,East
Бахмут,2019,8,20.4,33.0,5.0,1.6,96.3,0.0,Summer,East
Богодухів,2019,6,23.1,33.3,10.3,3.0,28.7,0.0,Summer,East
Богодухів,2019,7,19.8,30.5,11.6,2.9,73.1,0.0,Summer,East
Богодухів,2019,8,20.6,32.6,8.0,2.9,1.8,0.0,Summer,East
Великий Бурлук,2019,6,22.3,34.1,9.7,2.7,10.2,0.0,Summer,East
Великий Бурлук,2019,7,19.6,31.7,8.5,2.4,53.5,0.0,Summer,East
Великий Бурлук,2019,8,20.0,33.8,7.5,2.5,33.5,0.0,Summer,East
Губиниха,2019,6,24.0,34.2,9.5,2.7,11.2,0.0,Summer,East
Губиниха,2019,7,21.1,34.0,10.5,2.0,36.2,0.0,Summer,East
Губиниха,2019,8,21.3,32.4,8.3,2.4,30.3,0.0,Summer,East
Дніпро,2019,6,24.0,35.4,11.2,4.2,30.0,0.0,Summer,East
Дніпро,2019,7,21.6,35.2,12.1,2.6,59.4,0.0,Summer,East
Дніпро,2019,8,21.3,33.4,9.0,3.5,58.4,0.0,Summer,East
Запоріжжя,2019,6,24.4,35.0,9.8,3.7,25.8,0.0,Summer,East
Запоріжжя,2019,7,22.1,34.2,13.0,2.7,47.4,0.0,Summer,East
Запоріжжя,2019,8,21.9,32.3,9.9,3.3,125.1,0.0,Summer,East
Ізюм,2019,6,23.9,36.3,7.6,1.7,0.6,0.0,Summer,East
Ізюм,2019,7,20.7,34.0,10.1,1.1,48.7,0.0,Summer,East
Ізюм,2019,8,20.7,33.2,4.9,1.2,37.4,0.0,Summer,East
Комісарівка,2019,6,23.3,34.4,9.3,2.1,44.4,0.0,Summer,East
Комісарівка,2019,7,20.7,35.0,10.2,1.0,104.9,0.0,Summer,East
Комісарівка,2019,8,20.6,32.0,7.0,1.5,28.6,0.0,Summer,East
Красноград,2019,6,23.9,33.6,10.9,2.2,35.7,0.0,Summer,East
Красноград,2019,7,20.9,32.6,11.8,1.8,48.4,0.0,Summer,East
Красноград,2019,8,21.3,31.8,9.1,2.1,20.6,0.0,Summer,East
Куп’янськ,2019,6,24.1,36.1,9.5,1.7,5.0,0.0,Summer,East
Куп’янськ,2019,7,20.8,33.9,9.4,1.3,74.2,0.0,Summer,East
Куп’янськ,2019,8,20.7,33.8,6.8,1.5,41.9,0.0,Summer,East
Лозова,2019,6,23.4,32.4,11.2,2.6,38.4,0.0,Summer,East
Лозова,2019,7,21.2,33.5,12.4,1.9,20.9,0.0,Summer,East
Лозова,2019,8,21.1,31.9,9.0,2.4,51.0,0.0,Summer,East
Маріуполь,2019,6,25.1,31.5,11.8,4.4,6.7,0.0,Summer,East
Маріуполь,2019,7,22.8,31.2,15.0,3.7,39.4,0.0,Summer,East
Маріуполь,2019,8,23.3,35.3,12.7,4.4,17.6,0.0,Summer,East
Пришиб,2019,6,23.4,34.6,10.6,2.8,48.7,0.0,Summer,East
Пришиб,2019,7,22.2,34.8,10.4,1.9,11.9,0.0,Summer,East
Пришиб,2019,8,22.0,33.2,9.8,2.6,84.0,0.0,Summer,East
Харків,2019,6,23.7,33.5,11.0,3.6,18.1,0.0,Summer,East
Харків,2019,7,20.8,32.2,12.0,2.8,64.0,0.0,Summer,East
Харків,2019,8,21.1,33.4,9.1,3.1,8.0,0.0,Summer,East
Чаплине,2019,6,23.7,34.1,10.0,1.3,10.5,0.0,Summer,East
Чаплине,2019,7,21.5,34.0,12.3,1.2,94.4,0.0,Summer,East
Чаплине,2019,8,20.9,32.1,7.6,1.3,80.9,0.0,Summer,East
Бахмут,2020,6,22.5,34.3,11.1,1.6,7.8,0.0,Summer,East
Бахмут,2020,7,23.4,38.1,10.8,1.6,29.3,0.0,Summer,East
Бахмут,2020,8,21.4,34.1,5.9,1.4,12.8,0.0,Summer,East
Богодухів,2020,6,21.8,32.1,9.2,3.4,32.1,0.0,Summer,East
Богодухів,2020,7,21.8,34.4,12.0,2.8,94.0,0.0,Summer,East
Богодухів,2020,8,20.4,32.0,9.0,2.9,7.2,0.0,Summer,East
Великий Бурлук,2020,6,21.4,33.5,11.1,3.3,80.5,0.0,Summer,East
Великий Бурлук,2020,7,22.0,35.9,10.9,2.7,57.0,0.0,Summer,East
Великий Бурлук,2020,8,20.4,32.3,9.0,2.7,18.0,0.0,Summer,East
Губиниха,2020,6,22.0,33.4,8.1,2.4,60.1,0.0,Summer,East
Губиниха,2020,7,23.0,36.8,11.3,2.0,40.0,0.0,Summer,East
Губиниха,2020,8,21.5,33.3,9.7,1.9,35.0,0.0,Summer,East
Дніпро,2020,6,21.7,33.1,9.6,3.4,47.8,0.0,Summer,East
Дніпро,2020,7,23.5,37.5,13.1,3.5,31.3,0.0,Summer,East
Дніпро,2020,8,22.1,35.3,10.4,3.2,12.7,0.0,Summer,East
Запоріжжя,2020,6,22.3,33.8,9.5,2.7,134.0,0.0,Summer,East
Запоріжжя,2020,7,23.8,37.0,12.9,3.0,56.8,0.0,Summer,East
Запоріжжя,2020,8,22.6,35.1,10.1,2.8,19.8,0.0,Summer,East
Ізюм,2020,6,22.8,35.1,10.2,1.5,23.2,0.0,Summer,East
Ізюм,2020,7,23.2,38.2,9.6,1.3,48.7,0.0,Summer,East
Ізюм,2020,8,21.1,34.0,5.8,1.2,2.7,0.0,Summer,East
Комісарівка,2020,6,22.0,33.0,8.1,1.8,46.9,0.0,Summer,East
Комісарівка,2020,7,23.2,37.0,10.2,1.6,4.2,0.0,Summer,East
Комісарівка,2020,8,21.6,33.6,7.5,1.4,13.0,0.0,Summer,East
Красноград,2020,6,22.0,32.8,10.0,2.3,40.2,0.0,Summer,East
Красноград,2020,7,22.9,35.8,12.8,2.0,31.9,0.0,Summer,East
Красноград,2020,8,21.5,32.9,10.2,1.9,21.1,0.0,Summer,East
Куп’янськ,2020,6,23.1,36.4,10.9,2.1,31.7,0.0,Summer,East
Куп’янськ,2020,7,23.3,38.4,10.4,1.7,29.3,0.0,Summer,East
Куп’янськ,2020,8,21.4,33.6,7.0,1.7,5.0,0.0,Summer,East
Лозова,2020,6,22.0,32.6,10.8,2.9,19.0,0.0,Summer,East
Лозова,2020,7,23.3,36.7,13.8,2.3,45.2,0.0,Summer,East
Лозова,2020,8,21.5,32.7,10.0,2.1,6.4,0.0,Summer,East
Маріуполь,2020,6,22.6,30.4,11.8,4.2,25.3,0.0,Summer,East
Маріуполь,2020,7,24.9,34.0,13.4,4.2,34.1,0.0,Summer,East
Маріуполь,2020,8,23.3,33.2,12.1,3.8,4.3,0.0,Summer,East
Пришиб,2020,6,21.7,34.0,9.0,2.5,53.4,0.0,Summer,East
Пришиб,2020,7,23.6,37.8,12.2,2.2,46.0,0.0,Summer,East
Пришиб,2020,8,22.1,34.5,9.5,2.1,16.0,0.0,Summer,East
Харків,2020,6,22.1,32.0,10.1,3.9,68.4,0.0,Summer,East
Харків,2020,7,22.8,35.8,12.0,2.8,106.7,0.0,Summer,East
Харків,2020,8,21.0,32.4,10.6,2.7,6.3,0.0,Summer,East
Чаплине,2020,6,22.2,34.1,10.0,1.5,28.3,0.0,Summer,East
Чаплине,2020,7,23.5,37.8,13.0,1.2,47.0,0.0,Summer,East
Чаплине,2020,8,21.9,34.7,9.2,1.1,10.3,0.0,Summer,East
Бахмут,2021,6,20.5,33.4,11.9,1.6,156.7,0.0,Summer,East
Бахмут,2021,7,24.6,36.8,11.6,1.6,7.0,0.0,Summer,East
Бахмут,2021,8,23.8,36.0,11.6,1.4,71.0,0.0,Summer,East
Богодухів,2021,6,19.9,33.5,8.8,3.1,106.8,0.0,Summer,East
Богодухів,2021,7,24.0,33.1,12.4,2.7,49.1,0.0,Summer,East
Богодухів,2021,8,22.6,33.5,12.4,2.9,65.4,0.0,Summer,East
Великий Бурлук,2021,6,20.0,33.7,9.3,2.9,30.5,0.0,Summer,East
Великий Бурлук,2021,7,23.6,34.7,12.5,2.4,35.0,0.0,Summer,East
Великий Бурлук,2021,8,23.5,35.0,12.6,2.5,41.4,0.0,Summer,East
Губиниха,2021,6,20.0,33.0,8.1,2.6,84.8,0.0,Summer,East
Губиниха,2021,7,23.9,33.4,14.0,2.3,32.8,0.0,Summer,East
Губиниха,2021,8,23.0,33.8,12.0,1.9,58.3,0.0,Summer,East
Дніпро,2021,6,19.5,33.3,9.4,3.7,202.5,0.0,Summer,East
Дніпро,2021,7,23.6,34.8,14.6,3.6,70.8,0.0,Summer,East
Дніпро,2021,8,22.8,33.8,14.4,3.3,51.1,0.0,Summer,East
Запоріжжя,2021,6,20.6,32.7,11.5,2.7,234.6,0.0,Summer,East
Запоріжжя,2021,7,24.6,34.1,14.5,2.9,61.8,0.0,Summer,East
Запоріжжя,2021,8,23.8,33.9,15.2,2.6,63.8,0.0,Summer,East
Ізюм,2021,6,20.7,34.6,11.0,1.5,162.2,0.0,Summer,East
Ізюм,2021,7,24.4,35.9,12.0,1.4,40.8,0.0,Summer,East
Ізюм,2021,8,23.9,34.8,11.9,1.0,30.5,0.0,Summer,East
Комісарівка,2021,6,19.9,33.7,9.3,1.9,145.0,0.0,Summer,East
Комісарівка,2021,7,23.9,33.6,12.4,1.6,47.0,0.0,Summer,East
Комісарівка,2021,8,22.6,33.4,9.4,1.5,35.3,0.0,Summer,East
Красноград,2021,6,20.4,34.8,9.0,2.3,107.0,0.0,Summer,East
Красноград,2021,7,24.3,33.5,13.5,2.0,29.3,0.0,Summer,East
Красноград,2021,8,23.2,33.4,14.2,1.9,53.7,0.0,Summer,East
Куп’янськ,2021,6,21.2,37.1,11.0,2.0,41.8,0.0,Summer,East
Куп’янськ,2021,7,24.9,36.6,13.1,1.9,21.9,0.0,Summer,East
Куп’янськ,2021,8,24.8,35.6,13.7,1.7,18.4,0.0,Summer,East
Лозова,2021,6,19.7,32.6,9.8,2.9,152.2,0.0,Summer,East
Лозова,2021,7,23.7,33.6,14.0,2.1,88.9,0.0,Summer,East
Лозова,2021,8,23.7,33.2,12.6,2.0,11.5,0.0,Summer,East
Маріуполь,2021,6,21.2,29.2,12.1,4.2,201.8,0.0,Summer,East
Маріуполь,2021,7,25.6,35.8,15.1,3.7,172.2,0.0,Summer,East
Маріуполь,2021,8,24.0,31.0,16.4,3.7,108.2,0.0,Summer,East
Пришиб,2021,6,20.2,32.5,12.0,2.3,152.1,0.0,Summer,East
Пришиб,2021,7,24.6,34.4,13.9,2.4,65.4,0.0,Summer,East
Пришиб,2021,8,23.9,34.4,15.0,2.2,23.8,0.0,Summer,East
Харків,2021,6,20.5,34.2,9.4,3.6,68.4,0.0,Summer,East
Харків,2021,7,24.7,34.2,15.4,3.0,7.3,0.0,Summer,East
Харків,2021,8,23.8,34.6,12.1,3.1,20.7,0.0,Summer,East
Чаплине,2021,6,19.8,33.0,11.2,1.4,201.5,0.0,Summer,East
Чаплине,2021,7,24.0,34.0,13.6,1.3,132.0,0.0,Summer,East
Чаплине,2021,8,23.6,34.5,13.1,1.2,23.3,0.0,Summer,East
Дніпро,2022,6,22.2,31.2,11.6,3.1,20.4,0.0,Summer,East
Дніпро,2022,7,22.4,33.1,13.5,3.2,35.1,0.0,Summer,East
Дніпро,2022,8,24.6,32.9,17.1,4.0,46.0,0.0,Summer,East
Запоріжжя,2022,8,20.3,31.3,-20.1,1.1,53.3,0.0,Summer,East
