City,Year,Month,Average Temperature (celsius),Max Temperature (celsius),Min Temperature (celsius),Average Wind Speed (m/s),Total Precipitation (mm),Max Snow Depth (cm),Season,Region
Черкаси,2015,10,6.0,24.2,-8.8,2.5,11.9,0.0,Autumn,Center
Чигирин,2015,9,18.4,34.3,8.3,1.9,35.0,0.0,Autumn,Center
Чигирин,2015,10,7.0,23.0,-5.7,1.3,6.91,0.0,Autumn,Center
Чигирин,2015,11,5.2,15.5,-4.9,1.8,38.8,0.0,Autumn,Center
Яготин,2015,9,17.8,35.3,5.7,2.3,40.6,0.0,Autumn,Center
Яготин,2015,10,6.4,22.5,-6.6,2.1,16.4,0.0,Autumn,Center
Яготин,2015,11,4.1,11.8,-5.8,2.6,45.8,6.0,Autumn,Center
Біла Церква,2016,9,15.4,29.7,4.5,2.6,3.1,0.0,Autumn,Center
Біла Церква,2016,10,6.4,25.0,-3.3,3.8,49.93,0.0,Autumn,Center
Біла Церква,2016,11,1.4,15.0,-8.7,4.4,37.24,0.0,Autumn,Center
Бобринець,2016,9,16.3,30.3,3.4,1.7,8.81,0.0,Autumn,Center
Бобринець,2016,10,6.9,24.4,-4.1,3.0,127.21,0.0,Autumn,Center
Бобринець,2016,11,1.8,16.5,-8.4,2.9,90.44,0.0,Autumn,Center
Веселий Поділ,2016,9,14.8,29.7,3.8,1.7,2.33,0.0,Autumn,Center
Веселий Поділ,2016,10,6.5,24.4,-5.9,2.6,92.02,0.0,Autumn,Center
Веселий Поділ,2016,11,1.0,16.6,-13.6,2.9,76.54,0.0,Autumn,Center
Вінниця,2016,9,15.9,29.4,4.2,2.7,3.0,0.0,Autumn,Center
Вінниця,2016,10,5.8,23.3,-2.3,4.2,63.2,1.0,Autumn,Center
Вінниця,2016,11,1.1,15.3,-9.0,4.3,50.7,13.0,Autumn,Center
Гадяч,2016,9,13.9,29.4,3.7,1.6,6.12,0.0,Autumn,Center
Гадяч,2016,10,6.4,24.6,-5.0,2.4,49.64,0.0,Autumn,Center
Гадяч,2016,11,0.4,15.9,-13.4,3.1,73.78,0.0,Autumn,Center
Гайворон,2016,9,16.2,30.2,4.8,1.2,1.4,0.0,Autumn,Center
Гайворон,2016,10,7.0,24.7,-3.4,1.8,90.13,0.0,Autumn,Center
Гайворон,2016,11,2.4,18.1,-7.0,2.2,42.54,0.0,Autumn,Center
Гайсин,2016,9,15.9,30.2,4.0,1.4,2.4,0.0,Autumn,Center
Гайсин,2016,10,6.4,23.9,-2.5,2.4,88.11,0.0,Autumn,Center
Гайсин,2016,11,1.8,17.1,-6.9,2.6,49.33,0.0,Autumn,Center
Жашків,2016,9,15.7,30.0,4.9,0.8,3.6,0.0,Autumn,Center
Жашків,2016,10,6.4,23.8,-2.0,1.4,66.1,0.0,Autumn,Center
Жашків,2016,11,1.3,15.8,-6.1,1.8,54.14,0.0,Autumn,Center
Жмеринка,2016,9,16.4,29.6,4.4,1.8,2.74,0.0,Autumn,Center
Жмеринка,2016,10,5.8,22.8,-2.5,3.0,92.7,0.0,Autumn,Center
Жмеринка,2016,11,1.1,15.4,-10.4,3.4,67.96,0.0,Autumn,Center
Звенигородка,2016,9,16.1,30.1,4.4,1.4,1.7,0.0,Autumn,Center
Звенигородка,2016,10,6.4,23.1,-2.2,2.0,87.41,0.0,Autumn,Center
Звенигородка,2016,11,1.2,16.2,-8.0,2.5,46.66,0.0,Autumn,Center
Знам’янка,2016,9,14.9,30.4,3.4,1.3,2.42,0.0,Autumn,Center
Знам’янка,2016,10,6.2,24.4,-4.7,2.5,126.6,0.0,Autumn,Center
Знам’янка,2016,11,1.2,17.3,-10.8,2.7,78.5,0.0,Autumn,Center
Кропивницький,2016,9,15.7,30.6,2.8,2.8,0.0,0.0,Autumn,Center
Кропивницький,2016,10,6.6,24.7,-5.8,4.1,143.9,0.0,Autumn,Center
Кропивницький,2016,11,1.5,17.1,-8.2,4.5,78.4,1.0,Autumn,Center
Кобеляки,2016,9,15.1,30.1,4.0,2.1,7.11,0.0,Autumn,Center
Кобеляки,2016,10,6.7,23.6,-5.0,2.9,69.62,0.0,Autumn,Center
Кобеляки,2016,11,1.3,16.8,-11.5,3.2,96.17,0.0,Autumn,Center
Кривий Ріг,2016,9,16.3,30.8,3.7,3.2,23.0,0.0,Autumn,Center
Кривий Ріг,2016,10,7.0,23.6,-4.2,4.8,110.1,0.0,Autumn,Center
Кривий Ріг,2016,11,2.0,17.7,-9.4,4.6,76.2,3.0,Autumn,Center
Лубни,2016,9,14.5,29.6,3.5,1.4,7.8,0.0,Autumn,Center
Лубни,2016,10,6.2,24.1,-5.5,2.0,77.0,0.0,Autumn,Center
Лубни,2016,11,0.5,14.8,-13.0,2.3,78.8,9.0,Autumn,Center
Могилів-Подільський,2016,9,17.0,32.2,4.4,0.9,18.7,0.0,Autumn,Center
Могилів-Подільський,2016,10,7.5,24.3,-1.9,1.7,124.8,0.0,Autumn,Center
Могилів-Подільський,2016,11,3.1,18.3,-7.9,1.6,67.3,0.8,Autumn,Center
Новомиргород,2016,9,15.3,30.5,3.2,1.4,0.42,0.0,Autumn,Center
Новомиргород,2016,10,6.4,24.2,-5.0,2.4,112.22,0.0,Autumn,Center
Новомиргород,2016,11,1.4,19.0,-10.6,2.6,56.3,0.0,Autumn,Center
Полтава,2016,9,14.8,28.8,4.7,2.2,2.1,0.0,Autumn,Center
Полтава,2016,10,6.3,23.7,-5.4,3.0,48.1,0.0,Autumn,Center
Полтава,2016,11,0.8,15.8,-13.0,3.6,138.9,5.0,Autumn,Center
Світловодськ,2016,9,16.2,30.3,6.2,1.8,7.0,0.0,Autumn,Center
Світловодськ,2016,10,7.2,23.6,-5.0,2.9,113.4,0.0,Autumn,Center
Світловодськ,2016,11,2.1,18.2,-10.2,3.2,83.9,1.0,Autumn,Center
Тетерів (Пісківка),2016,9,14.6,29.0,-0.3,1.1,11.91,0.0,Autumn,Center
Тетерів (Пісківка),2016,10,6.2,25.0,-4.0,1.8,109.43,0.0,Autumn,Center
Тетерів (Пісківка),2016,11,1.2,11.7,-11.2,1.9,49.1,0.0,Autumn,Center
Умань,2016,9,15.7,29.7,4.8,1.2,6.5,0.0,Autumn,Center
Умань,2016,10,6.4,23.1,-4.2,2.0,87.8,0.0,Autumn,Center
Умань,2016,11,1.7,17.7,-6.6,2.3,51.2,1.0,Autumn,Center
Хмільник,2016,9,15.5,29.0,3.2,1.2,4.42,0.0,Autumn,Center
Хмільник,2016,10,5.8,23.6,-2.8,2.2,96.01,0.0,Autumn,Center
Хмільник,2016,11,1.0,15.4,-12.2,2.2,67.32,0.0,Autumn,Center
Черкаси,2016,9,14.7,30.7,1.8,2.3,2.53,0.0,Autumn,Center
Черкаси,2016,10,6.5,23.7,-5.7,3.4,127.33,0.0,Autumn,Center
Черкаси,2016,11,1.5,18.4,-12.0,3.6,47.47,0.0,Autumn,Center
Чигирин,2016,9,15.3,30.4,3.5,1.5,5.12,0.0,Autumn,Center
Чигирин,2016,10,6.9,23.3,-5.9,1.7,133.42,0.0,Autumn,Center
Чигирин,2016,11,1.7,19.0,-9.8,2.0,75.38,0.0,Autumn,Center
Яготин,2016,9,14.7,29.5,3.5,1.7,11.42,0.0,Autumn,Center
Яготин,2016,10,6.3,25.1,-2.0,2.8,99.92,0.0,Autumn,Center
Яготин,2016,11,0.8,14.5,-11.7,3.1,46.19,0.0,Autumn,Center
Біла Церква,2017,9,16.3,30.9,-0.7,3.4,32.93,0.0,Autumn,Center
Біла Церква,2017,10,8.4,21.0,-1.8,4.0,79.23,0.0,Autumn,Center
Біла Церква,2017,11,3.5,11.0,-5.3,3.3,40.14,0.0,Autumn,Center
Бобринець,2017,9,18.2,32.6,2.8,2.3,18.52,0.0,Autumn,Center
Бобринець,2017,10,9.5,21.2,-2.2,2.9,31.42,0.0,Autumn,Center
Бобринець,2017,11,3.7,12.0,-5.7,2.4,13.41,0.0,Autumn,Center
Веселий Поділ,2017,9,16.8,32.9,0.2,2.8,31.41,0.0,Autumn,Center
Веселий Поділ,2017,10,8.6,16.7,-3.0,3.2,56.57,0.0,Autumn,Center
Веселий Поділ,2017,11,3.3,10.2,-5.2,2.7,27.6,0.0,Autumn,Center
Вінниця,2017,9,15.3,29.2,1.7,3.7,90.1,0.0,Autumn,Center
Вінниця,2017,10,8.3,21.0,-2.2,4.3,31.8,0.0,Autumn,Center
Вінниця,2017,11,3.4,11.3,-5.8,3.4,27.9,1.0,Autumn,Center
Гадяч,2017,9,16.5,30.9,0.9,2.6,25.53,0.0,Autumn,Center
Гадяч,2017,10,7.7,18.5,-2.9,2.9,63.53,0.0,Autumn,Center
Гадяч,2017,11,2.5,10.1,-6.4,2.1,33.49,0.0,Autumn,Center
Гайворон,2017,9,17.2,30.7,0.5,1.6,47.83,0.0,Autumn,Center
Гайворон,2017,10,9.1,21.1,-1.6,1.8,56.96,0.0,Autumn,Center
Гайворон,2017,11,4.2,12.7,-7.6,1.3,30.66,0.0,Autumn,Center
Гайсин,2017,9,16.3,30.0,0.1,2.1,54.1,0.0,Autumn,Center
Гайсин,2017,10,8.6,22.1,-2.0,2.5,46.81,0.0,Autumn,Center
Гайсин,2017,11,3.7,11.1,-7.6,1.9,39.32,0.0,Autumn,Center
Жашків,2017,9,16.2,29.7,2.6,0.9,36.3,0.0,Autumn,Center
Жашків,2017,10,8.4,21.6,-1.8,1.4,64.9,0.0,Autumn,Center
Жашків,2017,11,3.2,11.0,-5.5,0.9,42.32,0.0,Autumn,Center
Жмеринка,2017,9,15.3,29.1,1.7,2.6,65.21,0.0,Autumn,Center
Жмеринка,2017,10,8.6,21.2,-2.0,3.3,27.24,0.0,Autumn,Center
Жмеринка,2017,11,3.5,10.9,-6.4,2.4,39.85,0.0,Autumn,Center
Звенигородка,2017,9,16.7,31.0,2.5,1.7,40.11,0.0,Autumn,Center
Звенигородка,2017,10,8.3,18.4,-1.8,2.2,60.04,0.0,Autumn,Center
Звенигородка,2017,11,3.2,11.2,-5.5,1.7,23.74,0.0,Autumn,Center
Знам’янка,2017,9,16.9,33.8,1.1,2.1,30.62,0.0,Autumn,Center
Знам’янка,2017,10,8.5,19.6,-2.0,2.1,64.0,0.0,Autumn,Center
Знам’янка,2017,11,3.1,10.5,-5.0,2.0,22.59,0.0,Autumn,Center
Кропивницький,2017,9,17.5,32.6,-0.2,4.0,35.0,0.0,Autumn,Center
Кропивницький,2017,10,8.9,21.4,-0.8,3.9,46.9,0.0,Autumn,Center
Кропивницький,2017,11,3.3,11.3,-6.4,3.8,19.1,0.8,Autumn,Center
Кобеляки,2017,9,17.6,33.0,1.6,2.8,27.82,0.0,Autumn,Center
Кобеляки,2017,10,8.6,17.5,-1.2,3.1,49.45,0.0,Autumn,Center
Кобеляки,2017,11,3.2,13.0,-4.0,2.9,35.34,0.0,Autumn,Center
Кривий Ріг,2017,9,18.4,34.2,3.4,4.3,32.4,0.0,Autumn,Center
Кривий Ріг,2017,10,9.3,20.5,0.2,4.5,27.7,0.0,Autumn,Center
Кривий Ріг,2017,11,3.8,12.8,-5.4,4.1,29.2,0.0,Autumn,Center
Лубни,2017,9,16.7,31.2,1.4,2.2,25.9,0.0,Autumn,Center
Лубни,2017,10,8.1,19.6,-1.0,2.4,75.6,0.0,Autumn,Center
Лубни,2017,11,2.7,9.2,-3.5,2.0,36.2,0.0,Autumn,Center
Могилів-Подільський,2017,9,16.9,31.3,1.2,1.2,105.6,0.0,Autumn,Center
Могилів-Подільський,2017,10,10.1,24.4,-0.5,1.5,34.1,0.0,Autumn,Center
Могилів-Подільський,2017,11,5.0,14.1,-4.4,1.2,29.1,0.0,Autumn,Center
Новомиргород,2017,9,17.0,31.3,1.6,2.0,25.41,0.0,Autumn,Center
Новомиргород,2017,10,8.5,20.4,-1.2,2.1,41.11,0.0,Autumn,Center
Новомиргород,2017,11,3.2,11.9,-7.5,2.0,18.98,0.0,Autumn,Center
Полтава,2017,9,17.1,31.4,2.0,3.0,20.1,0.0,Autumn,Center
Полтава,2017,10,8.3,17.2,-2.3,3.2,57.5,0.0,Autumn,Center
Полтава,2017,11,2.7,12.8,-4.8,3.0,45.5,0.0,Autumn,Center
Світловодськ,2017,9,17.8,31.6,3.0,2.5,41.1,0.0,Autumn,Center
Світловодськ,2017,10,9.6,18.0,-1.2,2.7,59.7,0.0,Autumn,Center
Світловодськ,2017,11,4.1,11.4,-3.2,2.8,28.8,0.0,Autumn,Center
Тетерів (Пісківка),2017,9,15.5,29.9,-1.8,1.5,22.65,0.0,Autumn,Center
Тетерів (Пісківка),2017,10,7.9,21.5,-4.0,1.7,73.18,0.0,Autumn,Center
Тетерів (Пісківка),2017,11,3.1,9.8,-7.4,1.3,61.37,0.0,Autumn,Center
Умань,2017,9,16.5,30.7,0.4,1.5,38.4,0.0,Autumn,Center
Умань,2017,10,8.7,20.3,-1.8,2.6,53.8,0.0,Autumn,Center
Умань,2017,11,3.5,11.5,-7.1,1.4,37.1,0.0,Autumn,Center
Хмільник,2017,9,14.8,28.9,1.0,1.6,137.3,0.0,Autumn,Center
Хмільник,2017,10,8.2,22.2,-1.4,2.2,36.73,0.0,Autumn,Center
Хмільник,2017,11,3.4,11.4,-5.6,1.5,30.86,0.0,Autumn,Center
Черкаси,2017,9,16.6,29.8,-0.5,3.3,25.12,0.0,Autumn,Center
Черкаси,2017,10,8.4,18.8,-4.2,3.4,54.47,0.0,Autumn,Center
Черкаси,2017,11,3.3,10.6,-7.8,2.7,24.16,0.0,Autumn,Center
Чигирин,2017,9,17.5,32.6,-0.6,1.6,28.6,0.0,Autumn,Center
Чигирин,2017,10,9.1,19.0,-1.2,2.2,53.79,0.0,Autumn,Center
Чигирин,2017,11,3.7,11.0,-3.9,1.6,22.43,0.0,Autumn,Center
Яготин,2017,9,16.5,30.1,0.7,2.7,15.83,0.0,Autumn,Center
Яготин,2017,10,8.1,19.0,-2.0,2.4,94.47,0.0,Autumn,Center
Яготин,2017,11,2.9,10.2,-5.2,2.5,41.3,0.0,Autumn,Center
Біла Церква,2018,9,16.2,30.9,1.2,2.9,52.6,0.0,Autumn,Center
Біла Церква,2018,10,9.9,23.5,0.2,2.6,22.2,0.0,Autumn,Center
Біла Церква,2018,11,-0.2,12.4,-19.2,2.7,24.2,8.0,Autumn,Center
Бобринець,2018,9,17.6,34.2,1.9,2.2,47.7,0.0,Autumn,Center
Бобринець,2018,10,11.9,24.5,0.8,2.4,12.0,0.0,Autumn,Center
Бобринець,2018,11,0.5,13.4,-10.8,2.3,51.9,5.0,Autumn,Center
Веселий Поділ,2018,9,17.3,33.2,3.3,2.5,38.3,0.0,Autumn,Center
Веселий Поділ,2018,10,10.8,24.1,1.4,2.4,24.7,0.0,Autumn,Center
Веселий Поділ,2018,11,-0.5,11.6,-14.0,2.5,25.0,5.0,Autumn,Center
Вінниця,2018,9,15.5,29.3,1.3,3.2,38.5,0.0,Autumn,Center
Вінниця,2018,10,10.0,22.5,1.4,3.3,30.9,0.0,Autumn,Center
Вінниця,2018,11,0.3,14.4,-15.2,3.6,17.3,8.0,Autumn,Center
Гадяч,2018,9,16.9,33.8,3.0,2.2,44.7,0.0,Autumn,Center
Гадяч,2018,10,10.1,24.1,-1.1,2.0,37.5,0.0,Autumn,Center
Гадяч,2018,11,-0.5,11.5,-13.6,1.8,15.2,10.0,Autumn,Center
Гайворон,2018,9,16.2,32.1,0.7,1.4,55.3,0.0,Autumn,Center
Гайворон,2018,10,10.7,24.0,-1.1,1.4,8.9,0.0,Autumn,Center
Гайворон,2018,11,0.7,15.8,-11.8,1.5,47.4,14.0,Autumn,Center
Гайсин,2018,9,15.8,30.8,1.8,1.6,82.5,0.0,Autumn,Center
Гайсин,2018,10,10.2,23.4,-0.3,1.8,25.6,0.0,Autumn,Center
Гайсин,2018,11,0.4,15.2,-13.0,2.0,47.9,14.0,Autumn,Center
Жашків,2018,9,16.1,30.5,3.0,0.8,79.9,0.0,Autumn,Center
Жашків,2018,10,10.5,23.9,2.0,0.9,31.8,0.0,Autumn,Center
Жашків,2018,11,0.0,14.2,-12.8,1.1,35.1,11.0,Autumn,Center
Жмеринка,2018,9,15.6,29.1,2.0,2.1,74.2,0.0,Autumn,Center
Жмеринка,2018,10,10.0,21.6,1.5,2.2,41.7,0.0,Autumn,Center
Жмеринка,2018,11,0.6,15.3,-15.3,2.3,20.8,9.0,Autumn,Center
Звенигородка,2018,9,16.6,31.9,3.7,1.4,70.5,0.0,Autumn,Center
Звенигородка,2018,10,10.8,23.5,2.3,1.6,20.0,0.0,Autumn,Center
Звенигородка,2018,11,0.1,13.6,-11.9,1.8,36.5,10.0,Autumn,Center
Знам’янка,2018,9,16.7,32.6,3.2,1.9,79.6,0.0,Autumn,Center
Знам’янка,2018,10,10.7,23.5,1.5,2.1,14.7,0.0,Autumn,Center
Знам’янка,2018,11,-0.3,12.5,-12.4,2.2,52.8,11.0,Autumn,Center
Кропивницький,2018,9,17.0,32.9,2.0,3.4,58.5,0.0,Autumn,Center
Кропивницький,2018,10,10.9,24.0,0.7,3.3,11.7,0.0,Autumn,Center
Кропивницький,2018,11,0.0,12.8,-10.3,3.5,59.3,13.0,Autumn,Center
Кобеляки,2018,9,18.0,33.5,3.0,2.8,62.2,0.0,Autumn,Center
Кобеляки,2018,10,11.3,24.0,1.3,2.5,18.7,0.0,Autumn,Center
Кобеляки,2018,11,-0.0,12.3,-12.4,2.8,29.0,9.0,Autumn,Center
Кривий Ріг,2018,9,18.1,35.2,1.8,4.0,41.0,0.0,Autumn,Center
Кривий Ріг,2018,10,12.1,24.2,0.8,4.2,9.7,0.0,Autumn,Center
Кривий Ріг,2018,11,0.8,13.2,-10.7,4.3,41.1,1.0,Autumn,Center
Лубни,2018,9,16.7,31.8,3.4,1.7,40.0,0.0,Autumn,Center
Лубни,2018,10,10.4,23.9,1.6,1.5,24.4,0.0,Autumn,Center
Лубни,2018,11,-0.2,11.9,-12.8,1.6,22.5,8.0,Autumn,Center
Могилів-Подільський,2018,9,16.6,32.0,2.1,1.2,35.8,0.0,Autumn,Center
Могилів-Подільський,2018,10,11.0,26.2,-0.2,1.1,29.1,0.0,Autumn,Center
Могилів-Подільський,2018,11,2.5,18.6,-14.0,1.5,37.8,6.0,Autumn,Center
Новомиргород,2018,9,16.4,31.9,1.8,1.6,68.8,0.0,Autumn,Center
Новомиргород,2018,10,10.5,23.9,-0.5,1.8,16.0,0.0,Autumn,Center
Новомиргород,2018,11,-0.1,11.8,-11.2,2.2,44.1,9.0,Autumn,Center
Полтава,2018,9,17.5,33.0,4.1,2.4,83.7,0.0,Autumn,Center
Полтава,2018,10,11.1,23.4,1.6,1.9,18.4,0.0,Autumn,Center
Полтава,2018,11,-0.5,11.8,-13.8,2.4,24.8,3.0,Autumn,Center
Світловодськ,2018,9,18.0,31.5,5.8,2.6,81.6,0.0,Autumn,Center
Світловодськ,2018,10,11.5,23.4,2.9,2.0,18.7,0.0,Autumn,Center
Світловодськ,2018,11,0.5,12.4,-11.2,2.6,33.3,12.0,Autumn,Center
Тетерів (Пісківка),2018,9,15.7,30.1,-0.8,1.3,40.9,0.0,Autumn,Center
Тетерів (Пісківка),2018,10,9.2,23.6,-1.0,1.1,20.8,0.0,Autumn,Center
Тетерів (Пісківка),2018,11,0.3,11.3,-17.2,1.3,10.3,1.0,Autumn,Center
Умань,2018,9,15.8,31.5,1.8,1.7,105.9,0.0,Autumn,Center
Умань,2018,10,10.0,23.5,-0.4,1.7,14.3,0.0,Autumn,Center
Умань,2018,11,0.1,13.5,-12.4,1.6,49.6,14.0,Autumn,Center
Хмільник,2018,9,15.5,29.8,0.4,1.4,41.5,0.0,Autumn,Center
Хмільник,2018,10,9.6,22.7,0.4,1.5,35.8,0.0,Autumn,Center
Хмільник,2018,11,0.9,15.8,-16.7,1.7,27.1,4.0,Autumn,Center
Черкаси,2018,9,16.3,31.8,2.0,2.6,108.7,0.0,Autumn,Center
Черкаси,2018,10,9.7,22.3,-0.8,2.3,23.2,0.0,Autumn,Center
Черкаси,2018,11,-0.0,11.9,-11.2,2.6,32.1,10.0,Autumn,Center
Чигирин,2018,9,17.0,31.7,3.2,1.5,115.1,0.0,Autumn,Center
Чигирин,2018,10,10.8,21.6,0.8,1.5,13.7,0.0,Autumn,Center
Чигирин,2018,11,0.4,13.5,-9.8,1.6,33.6,11.0,Autumn,Center
Яготин,2018,9,16.8,32.1,3.3,2.2,35.3,0.0,Autumn,Center
Яготин,2018,10,9.9,24.4,0.5,1.8,15.9,0.0,Autumn,Center
Яготин,2018,11,-0.5,11.2,-13.7,2.4,13.1,3.0,Autumn,Center
Біла Церква,2019,9,15.7,30.7,-1.6,3.0,0.7,0.0,Autumn,Center
Біла Церква,2019,10,10.5,24.2,-6.3,2.9,6.5,0.0,Autumn,Center
Біла Церква,2019,11,5.0,19.7,-9.5,3.7,22.3,0.0,Autumn,Center
Бобринець,2019,9,17.0,31.2,3.7,2.4,3.8,0.0,Autumn,Center
Бобринець,2019,10,10.6,24.0,-3.4,1.7,22.9,0.0,Autumn,Center
Бобринець,2019,11,5.5,19.7,-9.5,2.8,16.7,0.0,Autumn,Center
Веселий Поділ,2019,9,16.2,31.4,-1.3,2.7,3.8,0.0,Autumn,Center
Веселий Поділ,2019,10,10.7,24.0,-5.8,2.3,30.4,0.0,Autumn,Center
Веселий Поділ,2019,11,4.4,17.8,-9.9,3.2,28.2,0.0,Autumn,Center
Вінниця,2019,9,15.2,29.5,1.4,3.7,27.7,0.0,Autumn,Center
Вінниця,2019,10,10.2,23.7,-4.2,2.9,23.8,0.0,Autumn,Center
Вінниця,2019,11,5.2,19.3,-7.7,4.5,20.7,0.7,Autumn,Center
Гадяч,2019,9,15.8,30.3,-1.0,1.7,13.6,0.0,Autumn,Center
Гадяч,2019,10,10.3,23.3,-6.0,1.8,29.3,0.0,Autumn,Center
Гадяч,2019,11,3.8,15.8,-9.9,2.5,39.9,0.0,Autumn,Center
Гайворон,2019,9,16.4,31.2,2.7,1.5,12.4,0.0,Autumn,Center
Гайворон,2019,10,10.4,25.4,-3.7,1.1,13.9,0.0,Autumn,Center
Гайворон,2019,11,6.4,22.1,-8.8,2.3,15.4,0.0,Autumn,Center
Гайсин,2019,9,16.3,31.5,2.4,2.1,8.0,0.0,Autumn,Center
Гайсин,2019,10,10.0,25.8,-4.2,1.5,10.5,0.0,Autumn,Center
Гайсин,2019,11,5.7,22.4,-8.4,2.7,22.7,0.0,Autumn,Center
Жашків,2019,9,16.2,30.4,2.2,1.0,6.0,0.0,Autumn,Center
Жашків,2019,10,10.3,24.2,-4.0,0.8,4.0,0.0,Autumn,Center
Жашків,2019,11,5.1,20.6,-9.7,1.3,31.1,1.0,Autumn,Center
Жмеринка,2019,9,15.8,29.8,2.0,2.4,14.0,0.0,Autumn,Center
Жмеринка,2019,10,10.2,23.5,-2.5,1.9,12.3,0.0,Autumn,Center
Жмеринка,2019,11,5.5,19.7,-7.6,3.0,20.8,1.0,Autumn,Center
Звенигородка,2019,9,16.5,31.0,3.3,1.9,4.3,0.0,Autumn,Center
Звенигородка,2019,10,10.7,23.6,-5.3,1.5,15.5,0.0,Autumn,Center
Звенигородка,2019,11,5.1,21.1,-9.7,2.1,34.7,0.0,Autumn,Center
Знам’янка,2019,9,16.1,31.0,1.3,2.2,7.4,0.0,Autumn,Center
Знам’янка,2019,10,10.3,23.6,-3.7,2.0,33.5,0.0,Autumn,Center
Знам’янка,2019,11,4.6,18.2,-10.8,2.9,22.3,0.0,Autumn,Center
Кропивницький,2019,9,16.3,32.4,2.0,3.4,20.4,0.0,Autumn,Center
Кропивницький,2019,10,10.2,23.6,-5.1,2.6,23.2,0.0,Autumn,Center
Кропивницький,2019,11,4.9,19.4,-9.9,4.6,21.1,0.0,Autumn,Center
Кобеляки,2019,9,16.9,31.8,0.5,2.5,3.8,0.0,Autumn,Center
Кобеляки,2019,10,10.7,23.9,-5.7,2.3,44.7,0.0,Autumn,Center
Кобеляки,2019,11,4.4,17.0,-10.1,3.4,36.0,0.0,Autumn,Center
Кривий Ріг,2019,9,17.0,32.2,2.6,3.6,19.4,0.0,Autumn,Center
Кривий Ріг,2019,10,10.6,24.0,-3.0,2.5,35.6,0.0,Autumn,Center
Кривий Ріг,2019,11,5.5,19.6,-9.5,4.7,24.5,0.0,Autumn,Center
Лубни,2019,9,15.6,30.9,0.6,1.8,18.0,0.0,Autumn,Center
Лубни,2019,10,10.5,23.2,-4.7,1.4,27.1,0.0,Autumn,Center
Лубни,2019,11,4.1,16.9,-9.6,2.3,39.2,0.0,Autumn,Center
Могилів-Подільський,2019,9,16.4,32.3,2.4,1.3,25.7,0.0,Autumn,Center
Могилів-Подільський,2019,10,11.0,25.7,-2.8,1.0,13.7,0.0,Autumn,Center
Могилів-Подільський,2019,11,7.6,22.2,-4.7,1.8,21.9,0.0,Autumn,Center
Новомиргород,2019,9,15.9,32.1,2.5,1.7,17.7,0.0,Autumn,Center
Новомиргород,2019,10,10.1,23.0,-5.7,1.4,13.9,0.0,Autumn,Center
Новомиргород,2019,11,4.9,20.6,-9.6,2.7,29.1,0.0,Autumn,Center
Полтава,2019,9,16.0,31.2,0.7,1.7,22.2,0.0,Autumn,Center
Полтава,2019,10,10.7,23.0,-4.4,1.5,43.3,0.0,Autumn,Center
Полтава,2019,11,3.7,15.3,-10.6,2.5,32.3,0.0,Autumn,Center
Світловодськ,2019,9,16.8,32.3,2.1,2.2,25.0,0.0,Autumn,Center
Світловодськ,2019,10,11.2,24.5,-1.7,2.0,36.1,0.0,Autumn,Center
Світловодськ,2019,11,5.3,18.6,-9.6,3.4,20.9,0.0,Autumn,Center
Тетерів (Пісківка),2019,9,15.1,30.2,-3.4,1.4,6.1,0.0,Autumn,Center
Тетерів (Пісківка),2019,10,9.7,24.8,-4.8,0.8,12.5,0.0,Autumn,Center
Тетерів (Пісківка),2019,11,5.1,16.7,-9.7,1.7,19.5,0.0,Autumn,Center
Умань,2019,9,15.6,31.1,2.6,1.8,31.5,0.0,Autumn,Center
Умань,2019,10,10.0,25.1,-3.5,1.6,10.0,0.0,Autumn,Center
Умань,2019,11,5.5,21.7,-9.6,2.5,13.9,0.0,Autumn,Center
Хмільник,2019,9,15.6,29.8,1.4,1.6,6.0,0.0,Autumn,Center
Хмільник,2019,10,10.1,23.6,-2.4,1.0,15.0,0.0,Autumn,Center
Хмільник,2019,11,5.3,19.4,-6.0,2.5,9.5,0.0,Autumn,Center
Черкаси,2019,9,15.5,30.8,-1.6,2.7,6.0,0.0,Autumn,Center
Черкаси,2019,10,9.8,24.0,-8.8,2.3,20.4,0.0,Autumn,Center
Черкаси,2019,11,5.1,22.0,-9.2,3.4,19.6,0.0,Autumn,Center
Чигирин,2019,9,16.3,31.2,-0.6,2.1,4.8,0.0,Autumn,Center
Чигирин,2019,10,11.0,24.1,-4.9,2.3,34.6,0.0,Autumn,Center
Чигирин,2019,11,5.1,19.6,-10.1,2.7,16.6,0.0,Autumn,Center
Яготин,2019,9,15.8,31.1,-1.8,2.1,3.3,0.0,Autumn,Center
Яготин,2019,10,10.4,23.7,-6.5,2.0,3.1,0.0,Autumn,Center
Яготин,2019,11,4.1,19.5,-9.4,3.3,34.5,0.0,Autumn,Center
Біла Церква,2020,9,17.1,33.5,2.9,2.6,27.3,0.0,Autumn,Center
Біла Церква,2020,10,12.7,22.1,2.6,2.7,62.9,0.0,Autumn,Center
Біла Церква,2020,11,3.4,10.2,-5.6,3.0,28.5,5.0,Autumn,Center
Бобринець,2020,9,19.1,35.5,3.5,2.0,91.5,0.0,Autumn,Center
Бобринець,2020,10,13.6,24.0,1.2,2.0,10.8,0.0,Autumn,Center
Бобринець,2020,11,4.0,13.5,-3.1,1.8,14.0,0.0,Autumn,Center
