City,Year,Month,Average Temperature (celsius),Max Temperature (celsius),Min Temperature (celsius),Average Wind Speed (m/s),Total Precipitation (mm),Max Snow Depth (cm),Season,Region
Гайворон,2017,3,6.5,20.7,-2.4,2.0,18.08,0.0,Spring,Center
Гайворон,2017,4,10.0,24.8,-1.0,2.4,51.12,0.0,Spring,Center
Гайворон,2017,5,15.6,28.7,1.8,1.7,23.11,0.0,Spring,Center
Гайсин,2017,3,6.3,19.6,-1.5,2.6,26.93,0.0,Spring,Center
Гайсин,2017,4,9.9,25.9,-0.7,3.0,38.5,0.0,Spring,Center
Гайсин,2017,5,14.8,28.1,0.9,2.0,55.5,0.0,Spring,Center
Жашків,2017,3,5.7,18.8,-1.4,1.4,21.81,0.0,Spring,Center
Жашків,2017,4,9.8,24.4,0.3,1.8,55.8,0.0,Spring,Center
Жашків,2017,5,15.0,28.1,0.9,1.0,42.0,0.0,Spring,Center
Жмеринка,2017,3,6.1,19.1,0.4,3.3,57.33,0.0,Spring,Center
Жмеринка,2017,4,9.1,24.4,-0.3,3.6,49.6,0.0,Spring,Center
Жмеринка,2017,5,14.4,27.1,-0.2,2.4,27.13,0.0,Spring,Center
Звенигородка,2017,3,5.6,17.4,-0.9,2.4,26.01,0.0,Spring,Center
Звенигородка,2017,4,9.7,24.5,-0.3,2.7,28.7,0.0,Spring,Center
Звенигородка,2017,5,15.3,28.4,1.9,1.9,24.1,0.0,Spring,Center
Знам’янка,2017,3,5.3,18.1,-2.7,2.5,6.77,0.0,Spring,Center
Знам’янка,2017,4,9.4,24.7,-0.6,3.1,27.02,0.0,Spring,Center
Знам’янка,2017,5,15.2,28.1,3.0,2.2,32.91,0.0,Spring,Center
Кропивницький,2017,3,5.8,18.5,-2.7,3.9,7.4,0.0,Spring,Center
Кропивницький,2017,4,9.6,24.5,-0.4,4.9,32.1,9.0,Spring,Center
Кропивницький,2017,5,15.4,27.9,-0.9,3.8,12.3,0.0,Spring,Center
Кобеляки,2017,3,5.5,17.0,-3.3,3.2,9.55,0.0,Spring,Center
Кобеляки,2017,4,9.7,25.4,-1.9,3.6,32.43,0.0,Spring,Center
Кобеляки,2017,5,15.3,28.8,3.0,3.0,15.01,0.0,Spring,Center
Кривий Ріг,2017,3,5.8,19.1,-4.9,4.3,6.5,0.0,Spring,Center
Кривий Ріг,2017,4,9.2,24.3,-0.3,5.0,58.6,5.0,Spring,Center
Кривий Ріг,2017,5,15.5,29.0,1.3,3.8,35.6,0.0,Spring,Center
Лубни,2017,3,5.3,15.7,-1.2,2.3,15.3,1.0,Spring,Center
Лубни,2017,4,10.0,25.5,-0.8,2.5,15.7,0.0,Spring,Center
Лубни,2017,5,14.9,28.5,0.0,2.0,36.9,0.0,Spring,Center
Могилів-Подільський,2017,3,7.9,22.3,-1.8,1.6,55.2,0.0,Spring,Center
Могилів-Подільський,2017,4,10.5,27.5,-2.2,1.8,61.2,0.0,Spring,Center
Могилів-Подільський,2017,5,15.4,28.7,0.3,1.1,38.6,0.0,Spring,Center
Новомиргород,2017,3,5.8,18.4,-3.4,2.5,9.48,0.0,Spring,Center
Новомиргород,2017,4,9.8,25.1,-0.6,2.9,21.85,0.0,Spring,Center
Новомиргород,2017,5,15.1,28.7,3.1,2.2,39.53,0.0,Spring,Center
Полтава,2017,3,5.3,15.8,-2.0,3.4,8.1,0.8,Spring,Center
Полтава,2017,4,9.7,25.3,-1.2,3.6,36.8,7.0,Spring,Center
Полтава,2017,5,14.8,28.1,1.6,2.9,34.3,0.0,Spring,Center
Світловодськ,2017,3,5.2,15.8,-1.9,2.5,6.2,0.0,Spring,Center
Світловодськ,2017,4,10.4,25.4,0.2,3.2,26.4,0.0,Spring,Center
Світловодськ,2017,5,15.2,27.8,3.8,2.1,31.3,0.0,Spring,Center
Тетерів (Пісківка),2017,3,5.7,17.7,-3.7,1.7,43.69,0.0,Spring,Center
Тетерів (Пісківка),2017,4,9.7,25.4,-3.0,1.9,15.38,0.0,Spring,Center
Тетерів (Пісківка),2017,5,14.3,28.3,-1.4,1.5,30.59,0.0,Spring,Center
Умань,2017,3,5.9,19.3,-3.4,2.3,25.8,0.0,Spring,Center
Умань,2017,4,9.8,24.9,-0.6,2.8,53.1,0.7,Spring,Center
Умань,2017,5,14.8,27.5,-1.8,1.4,47.5,0.0,Spring,Center
Хмільник,2017,3,5.9,19.9,-1.0,2.1,61.82,0.0,Spring,Center
Хмільник,2017,4,9.3,23.6,-1.6,2.2,33.7,0.0,Spring,Center
Хмільник,2017,5,14.0,27.1,-1.2,1.4,44.34,0.0,Spring,Center
Черкаси,2017,3,5.4,18.2,-4.7,3.5,8.36,0.0,Spring,Center
Черкаси,2017,4,9.9,25.3,-2.4,4.3,11.14,0.0,Spring,Center
Черкаси,2017,5,15.0,29.1,-0.2,3.5,26.65,0.0,Spring,Center
Чигирин,2017,3,5.7,17.4,-2.5,2.2,8.16,0.0,Spring,Center
Чигирин,2017,4,10.4,25.5,0.4,2.9,24.04,0.0,Spring,Center
Чигирин,2017,5,15.3,27.5,4.4,1.9,21.21,0.0,Spring,Center
Яготин,2017,3,5.3,16.6,-2.2,2.8,8.86,0.0,Spring,Center
Яготин,2017,4,10.2,26.4,-0.2,3.2,28.32,0.0,Spring,Center
Яготин,2017,5,15.2,28.9,0.5,2.4,21.7,0.0,Spring,Center
Біла Церква,2018,4,12.3,24.7,1.1,4.4,2.3,0.0,Spring,Center
Біла Церква,2018,5,18.4,30.3,6.2,3.2,24.6,0.0,Spring,Center
Бобринець,2018,3,-1.3,13.0,-21.3,2.9,91.5,26.0,Spring,Center
Бобринець,2018,4,12.8,25.1,2.8,3.2,0.0,0.0,Spring,Center
Бобринець,2018,5,18.9,30.8,7.4,2.3,38.7,0.0,Spring,Center
Веселий Поділ,2018,4,11.6,22.5,2.3,3.9,3.6,0.0,Spring,Center
Веселий Поділ,2018,5,19.1,30.3,7.6,3.0,44.8,0.0,Spring,Center
Вінниця,2018,3,-1.9,12.2,-19.7,3.8,56.7,26.0,Spring,Center
Вінниця,2018,4,13.3,24.7,0.2,4.3,14.7,0.0,Spring,Center
Вінниця,2018,5,17.5,29.0,4.8,3.4,13.8,0.0,Spring,Center
Гадяч,2018,4,10.7,23.3,0.6,3.0,7.9,18.0,Spring,Center
Гадяч,2018,5,18.5,30.4,7.6,2.3,87.6,0.0,Spring,Center
Гайворон,2018,3,-0.7,15.1,-19.7,2.0,85.2,27.0,Spring,Center
Гайворон,2018,4,13.3,25.3,0.3,2.2,0.0,0.0,Spring,Center
Гайворон,2018,5,18.6,31.0,5.8,1.7,11.4,0.0,Spring,Center
Гайсин,2018,3,-1.2,14.7,-20.3,2.1,73.9,20.0,Spring,Center
Гайсин,2018,4,13.1,24.8,0.6,2.7,0.3,0.0,Spring,Center
Гайсин,2018,5,18.2,30.1,5.1,2.2,10.9,0.0,Spring,Center
Жашків,2018,4,12.5,24.6,0.9,1.6,1.8,0.0,Spring,Center
Жашків,2018,5,18.4,29.9,7.0,1.0,12.2,0.0,Spring,Center
Жмеринка,2018,3,-1.2,12.5,-19.0,2.7,56.1,20.0,Spring,Center
Жмеринка,2018,4,13.0,24.4,-0.4,3.2,12.3,0.0,Spring,Center
Жмеринка,2018,5,17.4,29.1,7.3,2.3,47.4,0.0,Spring,Center
Звенигородка,2018,4,12.4,24.5,1.9,2.6,0.3,0.0,Spring,Center
Звенигородка,2018,5,18.3,29.6,7.6,2.0,41.5,0.0,Spring,Center
Знам’янка,2018,4,11.9,24.7,1.1,2.9,2.7,0.0,Spring,Center
Знам’янка,2018,5,18.4,29.8,7.1,2.3,17.5,0.0,Spring,Center
Кропивницький,2018,3,-1.5,13.6,-20.7,4.6,69.9,21.0,Spring,Center
Кропивницький,2018,4,13.3,27.0,1.8,4.5,10.7,0.0,Spring,Center
Кропивницький,2018,5,18.5,30.0,5.8,3.8,18.3,0.0,Spring,Center
Кобеляки,2018,3,-2.0,11.0,-17.4,3.3,120.4,25.0,Spring,Center
Кобеляки,2018,4,11.9,23.6,1.6,3.6,20.4,0.0,Spring,Center
Кобеляки,2018,5,19.2,31.0,7.8,3.0,25.9,0.0,Spring,Center
Кривий Ріг,2018,3,-1.4,14.8,-20.2,4.8,84.7,23.0,Spring,Center
Кривий Ріг,2018,4,13.4,27.8,1.9,4.6,8.1,0.0,Spring,Center
Кривий Ріг,2018,5,18.8,30.6,7.6,4.1,38.4,0.0,Spring,Center
Лубни,2018,4,12.3,25.2,1.7,2.7,19.0,9.0,Spring,Center
Лубни,2018,5,18.5,30.2,8.2,1.8,21.3,0.0,Spring,Center
Могилів-Подільський,2018,3,0.6,16.1,-20.0,1.5,61.0,24.0,Spring,Center
Могилів-Подільський,2018,4,14.7,26.6,-1.4,1.6,21.3,0.0,Spring,Center
Могилів-Подільський,2018,5,18.3,31.1,4.2,1.4,21.7,0.0,Spring,Center
Новомиргород,2018,4,12.3,25.0,2.2,2.9,0.3,0.0,Spring,Center
Новомиргород,2018,5,18.1,28.9,6.8,2.1,13.0,0.0,Spring,Center
Полтава,2018,4,12.4,25.7,1.2,2.9,27.6,7.0,Spring,Center
Полтава,2018,5,18.8,30.2,7.1,2.5,46.7,0.0,Spring,Center
Світловодськ,2018,3,-1.4,13.6,-17.6,3.0,97.9,25.0,Spring,Center
Світловодськ,2018,4,12.7,25.9,2.6,2.8,11.4,0.0,Spring,Center
Світловодськ,2018,5,19.1,28.8,8.8,2.3,30.5,0.0,Spring,Center
Тетерів (Пісківка),2018,4,12.0,24.7,-0.2,2.0,2.6,0.0,Spring,Center
Тетерів (Пісківка),2018,5,18.3,30.9,3.3,1.4,15.9,0.0,Spring,Center
Умань,2018,4,13.4,25.0,0.4,2.2,17.5,0.0,Spring,Center
Умань,2018,5,17.9,29.4,6.3,1.6,19.7,0.0,Spring,Center
Хмільник,2018,3,-1.2,13.4,-18.8,1.7,51.0,17.0,Spring,Center
Хмільник,2018,4,12.7,24.8,-0.7,2.0,12.3,0.0,Spring,Center
Хмільник,2018,5,17.5,30.0,5.4,1.4,32.2,0.0,Spring,Center
Черкаси,2018,3,-1.8,13.0,-19.6,3.5,89.2,25.0,Spring,Center
Черкаси,2018,4,11.8,23.8,0.0,4.3,0.3,0.0,Spring,Center
Черкаси,2018,5,18.0,29.9,6.9,3.3,38.2,0.0,Spring,Center
Чигирин,2018,4,12.3,23.8,2.5,2.5,2.0,0.0,Spring,Center
Чигирин,2018,5,18.7,30.1,8.3,1.8,24.2,0.0,Spring,Center
Яготин,2018,4,11.2,23.7,1.3,3.1,0.3,12.0,Spring,Center
Яготин,2018,5,18.5,29.9,8.5,2.4,42.4,0.0,Spring,Center
Біла Церква,2019,3,4.7,19.2,-6.6,4.6,23.0,0.0,Spring,Center
Біла Церква,2019,4,10.0,22.3,-4.3,3.3,45.0,0.0,Spring,Center
Біла Церква,2019,5,16.7,26.7,6.0,3.3,55.0,0.0,Spring,Center
Бобринець,2019,3,4.8,19.6,-7.4,3.3,7.9,0.0,Spring,Center
Бобринець,2019,4,10.4,23.4,-4.8,2.6,40.8,0.0,Spring,Center
Бобринець,2019,5,17.9,31.2,6.3,2.5,63.7,0.0,Spring,Center
Веселий Поділ,2019,3,4.1,17.7,-7.1,3.6,26.9,8.0,Spring,Center
Веселий Поділ,2019,4,10.3,23.9,-2.1,2.8,34.8,0.0,Spring,Center
Веселий Поділ,2019,5,17.4,30.3,6.5,2.4,116.2,0.0,Spring,Center
Вінниця,2019,3,4.6,18.6,-7.6,4.6,18.9,1.0,Spring,Center
Вінниця,2019,4,9.2,23.1,-1.7,4.2,36.4,0.0,Spring,Center
Вінниця,2019,5,15.5,25.9,2.4,3.7,144.4,0.0,Spring,Center
Гадяч,2019,3,3.5,18.2,-9.4,2.3,39.8,10.0,Spring,Center
Гадяч,2019,4,10.4,24.6,-0.8,2.0,18.8,0.0,Spring,Center
Гадяч,2019,5,17.5,31.2,5.4,1.8,65.3,0.0,Spring,Center
Гайворон,2019,3,5.1,20.0,-8.1,2.1,14.4,1.0,Spring,Center
Гайворон,2019,4,10.1,24.9,-5.0,1.8,43.6,0.0,Spring,Center
Гайворон,2019,5,17.4,29.2,4.4,1.9,54.4,0.0,Spring,Center
Гайсин,2019,3,4.6,19.8,-7.8,2.6,22.1,0.0,Spring,Center
Гайсин,2019,4,9.8,24.9,-3.3,2.4,28.6,0.0,Spring,Center
Гайсин,2019,5,16.8,28.4,3.5,2.5,51.8,0.0,Spring,Center
Жашків,2019,3,4.3,19.0,-7.6,1.6,22.0,2.0,Spring,Center
Жашків,2019,4,9.8,22.7,-1.1,1.0,32.2,0.0,Spring,Center
Жашків,2019,5,16.7,27.5,5.9,1.0,80.5,0.0,Spring,Center
Жмеринка,2019,3,4.8,19.0,-7.3,3.4,19.1,0.0,Spring,Center
Жмеринка,2019,4,9.4,23.2,-3.2,3.1,35.4,0.0,Spring,Center
Жмеринка,2019,5,15.2,25.6,2.5,2.6,117.0,0.0,Spring,Center
Звенигородка,2019,3,4.4,19.0,-7.2,2.6,20.9,3.0,Spring,Center
Звенигородка,2019,4,10.1,23.1,-0.7,1.9,20.8,0.0,Spring,Center
Звенигородка,2019,5,17.1,27.7,6.2,1.9,58.3,0.0,Spring,Center
Знам’янка,2019,3,4.2,19.2,-7.4,3.1,15.4,1.0,Spring,Center
Знам’янка,2019,4,9.9,22.3,-1.3,2.6,17.1,0.0,Spring,Center
Знам’янка,2019,5,17.4,31.1,7.4,2.5,38.7,0.0,Spring,Center
Кропивницький,2019,3,4.3,19.1,-7.4,4.1,10.2,0.7,Spring,Center
Кропивницький,2019,4,10.1,24.0,-5.0,3.8,37.1,0.0,Spring,Center
Кропивницький,2019,5,17.5,30.4,6.4,4.0,54.0,0.0,Spring,Center
Кобеляки,2019,3,4.5,17.2,-6.6,3.4,14.1,0.0,Spring,Center
Кобеляки,2019,4,11.0,24.8,-1.2,2.9,41.0,0.0,Spring,Center
Кобеляки,2019,5,17.9,31.4,6.4,2.6,72.9,0.0,Spring,Center
Кривий Ріг,2019,3,4.7,18.0,-7.6,4.3,7.6,0.0,Spring,Center
Кривий Ріг,2019,4,10.7,24.3,-2.3,4.0,65.0,0.0,Spring,Center
Кривий Ріг,2019,5,17.8,30.8,7.3,3.7,66.6,0.0,Spring,Center
Лубни,2019,3,3.8,18.0,-8.0,2.5,35.8,8.0,Spring,Center
Лубни,2019,4,10.4,23.2,-1.8,1.8,28.8,0.0,Spring,Center
Лубни,2019,5,17.3,30.1,5.3,1.7,63.3,0.0,Spring,Center
Могилів-Подільський,2019,3,6.1,22.4,-8.3,1.6,16.0,0.0,Spring,Center
Могилів-Подільський,2019,4,11.0,25.6,-4.2,1.6,20.8,0.0,Spring,Center
Могилів-Подільський,2019,5,16.5,28.6,3.2,1.4,174.8,0.0,Spring,Center
Новомиргород,2019,3,4.3,18.4,-7.4,2.4,21.0,1.0,Spring,Center
Новомиргород,2019,4,10.0,24.3,-4.8,2.5,24.1,0.0,Spring,Center
Новомиргород,2019,5,17.3,30.3,7.4,2.0,49.6,0.0,Spring,Center
Полтава,2019,3,4.0,17.4,-7.5,2.8,22.3,1.0,Spring,Center
Полтава,2019,4,10.8,24.2,-0.4,2.4,32.2,0.0,Spring,Center
Полтава,2019,5,17.5,31.2,5.6,2.0,63.3,0.0,Spring,Center
Світловодськ,2019,3,4.6,15.1,-7.4,3.1,12.7,1.0,Spring,Center
Світловодськ,2019,4,10.3,23.2,-1.9,2.4,24.1,0.0,Spring,Center
Світловодськ,2019,5,17.7,30.2,7.2,2.2,103.4,0.0,Spring,Center
Тетерів (Пісківка),2019,3,4.5,19.5,-9.7,1.8,23.2,1.0,Spring,Center
Тетерів (Пісківка),2019,4,9.5,24.4,-6.1,1.5,61.7,0.0,Spring,Center
Тетерів (Пісківка),2019,5,16.5,27.5,4.0,1.3,130.7,0.0,Spring,Center
Умань,2019,3,4.5,18.5,-7.9,2.7,16.5,0.0,Spring,Center
Умань,2019,4,9.6,24.3,-3.8,2.1,21.5,0.0,Spring,Center
Умань,2019,5,17.0,29.1,3.8,1.7,34.7,0.0,Spring,Center
Хмільник,2019,3,4.6,19.6,-7.6,2.3,15.4,1.0,Spring,Center
Хмільник,2019,4,9.5,23.0,-3.4,2.0,49.8,0.0,Spring,Center
Хмільник,2019,5,15.3,26.8,1.8,1.7,125.3,0.0,Spring,Center
Черкаси,2019,3,4.1,18.8,-7.6,3.8,26.2,5.0,Spring,Center
Черкаси,2019,4,9.8,22.2,-5.4,3.3,31.3,0.0,Spring,Center
Черкаси,2019,5,17.4,29.8,6.1,3.2,23.0,0.0,Spring,Center
Чигирин,2019,3,4.9,18.4,-7.1,2.5,20.4,1.0,Spring,Center
Чигирин,2019,4,10.3,22.5,-4.2,1.8,42.5,0.0,Spring,Center
Чигирин,2019,5,17.7,30.0,7.3,1.6,81.2,0.0,Spring,Center
Яготин,2019,3,4.1,18.5,-8.4,2.9,25.9,5.0,Spring,Center
Яготин,2019,4,10.2,22.5,-3.0,2.6,41.3,0.0,Spring,Center
Яготин,2019,5,17.2,28.3,5.7,2.6,75.7,0.0,Spring,Center
Біла Церква,2020,3,5.9,18.5,-6.4,3.6,17.7,4.0,Spring,Center
Біла Церква,2020,4,9.2,23.3,-5.3,4.2,13.5,0.0,Spring,Center
Біла Церква,2020,5,12.5,27.5,1.0,3.4,103.3,0.0,Spring,Center
Бобринець,2020,3,6.9,19.6,-5.0,3.1,20.3,0.0,Spring,Center
Бобринець,2020,4,9.5,22.8,-7.2,3.3,7.8,0.0,Spring,Center
Бобринець,2020,5,13.7,25.6,3.4,2.6,62.7,0.0,Spring,Center
Веселий Поділ,2020,3,6.7,18.4,-6.1,3.3,19.5,0.0,Spring,Center
Веселий Поділ,2020,4,9.0,22.4,-6.8,3.9,10.0,0.0,Spring,Center
Веселий Поділ,2020,5,13.2,25.0,1.5,2.4,138.7,0.0,Spring,Center
Вінниця,2020,3,5.2,17.7,-7.4,3.8,18.1,1.0,Spring,Center
Вінниця,2020,4,9.2,22.2,-4.6,3.9,32.1,0.0,Spring,Center
Вінниця,2020,5,11.6,26.3,1.5,3.8,152.3,0.0,Spring,Center
Гадяч,2020,3,6.5,18.5,-5.6,2.8,9.0,0.0,Spring,Center
Гадяч,2020,4,8.6,21.4,-7.0,3.2,17.6,0.0,Spring,Center
Гадяч,2020,5,13.1,24.7,3.0,1.9,114.0,0.0,Spring,Center
Гайворон,2020,3,6.7,21.2,-6.1,2.0,29.5,0.0,Spring,Center
Гайворон,2020,4,9.5,24.3,-8.0,2.1,13.0,0.0,Spring,Center
Гайворон,2020,5,13.1,27.8,1.1,1.6,71.2,0.0,Spring,Center
Гайсин,2020,3,6.0,18.8,-5.7,2.5,31.4,0.0,Spring,Center
Гайсин,2020,4,9.2,23.4,-7.3,2.5,21.0,0.0,Spring,Center
Гайсин,2020,5,12.3,27.6,1.2,2.3,128.8,0.0,Spring,Center
Жашків,2020,3,6.1,18.5,-4.9,1.4,25.3,2.0,Spring,Center
Жашків,2020,4,9.3,22.6,-6.7,1.5,37.0,0.0,Spring,Center
Жашків,2020,5,12.3,27.0,3.0,1.1,99.3,0.0,Spring,Center
Жмеринка,2020,3,5.5,17.8,-6.3,3.0,19.3,0.0,Spring,Center
Жмеринка,2020,4,9.6,22.2,-4.7,3.0,24.8,0.0,Spring,Center
Жмеринка,2020,5,11.8,26.1,1.4,3.0,92.3,0.0,Spring,Center
Звенигородка,2020,3,6.4,17.8,-5.1,2.5,16.7,0.0,Spring,Center
Звенигородка,2020,4,9.4,22.2,-5.7,2.5,26.6,0.0,Spring,Center
Звенигородка,2020,5,12.7,27.1,2.1,2.0,95.8,0.0,Spring,Center
Знам’янка,2020,3,6.6,18.6,-4.6,3.0,19.1,0.0,Spring,Center
Знам’янка,2020,4,9.1,23.0,-5.3,3.3,12.0,0.0,Spring,Center
Знам’янка,2020,5,13.4,25.7,3.0,2.8,71.4,0.0,Spring,Center
Кропивницький,2020,3,6.7,20.7,-6.5,4.6,24.3,0.7,Spring,Center
Кропивницький,2020,4,9.0,22.8,-6.4,4.4,6.1,0.0,Spring,Center
Кропивницький,2020,5,13.2,26.2,2.8,3.7,98.4,0.0,Spring,Center
Кобеляки,2020,3,7.0,20.0,-5.4,3.6,23.1,3.0,Spring,Center
Кобеляки,2020,4,9.1,22.4,-6.5,3.5,25.0,0.0,Spring,Center
Кобеляки,2020,5,13.7,25.8,3.6,2.8,100.8,0.0,Spring,Center
Кривий Ріг,2020,3,7.1,20.8,-5.1,4.7,17.1,0.0,Spring,Center
Кривий Ріг,2020,4,9.1,22.8,-6.0,4.8,8.4,0.0,Spring,Center
Кривий Ріг,2020,5,13.8,25.6,3.2,4.0,84.9,0.0,Spring,Center
Лубни,2020,3,6.7,18.1,-5.2,2.6,10.5,0.7,Spring,Center
Лубни,2020,4,8.9,22.3,-6.0,2.9,18.6,0.0,Spring,Center
Лубни,2020,5,12.8,25.2,2.8,1.9,295.6,0.0,Spring,Center
Могилів-Подільський,2020,3,6.6,20.2,-7.4,1.4,23.2,0.0,Spring,Center
Могилів-Подільський,2020,4,9.9,24.6,-8.6,1.4,19.0,0.0,Spring,Center
Могилів-Подільський,2020,5,13.6,29.0,0.2,1.6,90.5,0.0,Spring,Center
Новомиргород,2020,3,6.5,21.6,-5.6,3.1,23.9,0.0,Spring,Center
Новомиргород,2020,4,8.9,23.2,-8.2,2.7,14.0,0.0,Spring,Center
Новомиргород,2020,5,12.9,26.4,1.8,2.2,88.3,0.0,Spring,Center
Полтава,2020,3,6.8,19.6,-4.6,3.0,21.9,3.0,Spring,Center
Полтава,2020,4,9.0,20.8,-5.8,3.2,25.1,0.0,Spring,Center
Полтава,2020,5,13.6,24.8,4.0,2.2,115.9,0.0,Spring,Center
Світловодськ,2020,3,6.9,19.4,-4.5,3.0,22.4,0.0,Spring,Center
Світловодськ,2020,4,9.4,22.4,-2.2,3.0,14.8,0.0,Spring,Center
Світловодськ,2020,5,14.0,26.6,5.2,2.3,132.5,0.0,Spring,Center
Тетерів (Пісківка),2020,3,5.2,18.6,-8.4,1.5,27.0,1.0,Spring,Center
Тетерів (Пісківка),2020,4,8.2,25.0,-7.0,1.7,25.1,0.0,Spring,Center
Тетерів (Пісківка),2020,5,11.7,27.4,-0.3,1.4,181.8,0.0,Spring,Center
Умань,2020,3,6.4,19.1,-5.0,2.5,25.0,0.7,Spring,Center
Умань,2020,4,9.2,22.7,-8.0,2.4,17.0,0.0,Spring,Center
Умань,2020,5,12.5,27.2,1.7,2.0,124.7,0.0,Spring,Center
Хмільник,2020,3,5.0,19.0,-7.6,2.0,13.1,0.0,Spring,Center
Хмільник,2020,4,9.2,23.0,-5.3,1.9,11.5,0.0,Spring,Center
Хмільник,2020,5,11.7,27.8,0.6,1.6,78.4,0.0,Spring,Center
Черкаси,2020,3,6.6,19.0,-5.9,3.7,16.5,0.0,Spring,Center
Черкаси,2020,4,8.5,23.4,-9.7,4.0,24.5,0.0,Spring,Center
Черкаси,2020,5,13.2,26.9,2.8,3.2,67.1,0.0,Spring,Center
Чигирин,2020,3,7.0,21.0,-3.1,3.7,21.2,0.0,Spring,Center
Чигирин,2020,4,9.4,23.4,-6.3,4.0,17.0,0.0,Spring,Center
Чигирин,2020,5,13.8,25.9,4.5,3.0,90.4,0.0,Spring,Center
Яготин,2020,3,6.3,18.6,-6.0,2.9,12.6,0.0,Spring,Center
Яготин,2020,4,8.9,23.5,-6.8,2.8,30.7,0.0,Spring,Center
Яготин,2020,5,12.9,26.0,4.1,2.5,91.1,0.0,Spring,Center
Біла Церква,2021,3,1.9,15.0,-8.7,3.8,21.5,7.0,Spring,Center
Біла Церква,2021,4,7.5,21.3,-1.5,3.3,23.7,0.0,Spring,Center
Біла Церква,2021,5,14.0,24.6,1.3,3.2,95.3,0.0,Spring,Center
Бобринець,2021,3,2.2,15.2,-7.9,2.6,32.3,9.0,Spring,Center
Бобринець,2021,4,7.9,19.8,-3.6,2.5,45.1,0.0,Spring,Center
Бобринець,2021,5,15.3,27.3,2.4,2.7,64.9,0.0,Spring,Center
Веселий Поділ,2021,3,2.0,14.0,-8.4,3.1,19.4,4.0,Spring,Center
Веселий Поділ,2021,4,7.8,21.2,-2.3,2.5,36.8,0.0,Spring,Center
Веселий Поділ,2021,5,15.2,26.3,3.4,2.9,55.2,0.0,Spring,Center
Вінниця,2021,3,1.6,14.8,-7.6,4.0,63.2,8.0,Spring,Center
Вінниця,2021,4,7.0,20.2,-1.6,3.5,34.2,1.0,Spring,Center
Вінниця,2021,5,13.4,23.6,2.2,3.6,101.6,0.0,Spring,Center
Гадяч,2021,3,1.4,13.2,-10.2,2.5,18.1,11.0,Spring,Center
Гадяч,2021,4,7.8,20.1,-1.8,2.1,42.5,0.0,Spring,Center
Гадяч,2021,5,15.2,28.0,3.2,2.4,86.4,0.0,Spring,Center
Гайворон,2021,3,2.5,16.3,-8.0,2.0,43.1,9.0,Spring,Center
Гайворон,2021,4,7.5,22.7,-2.6,1.4,49.8,0.0,Spring,Center
Гайворон,2021,5,14.5,25.5,1.8,1.6,64.4,0.0,Spring,Center
Гайсин,2021,3,2.1,16.2,-7.0,2.4,51.1,7.0,Spring,Center
Гайсин,2021,4,7.5,22.3,-3.0,2.0,41.6,0.0,Spring,Center
Гайсин,2021,5,14.3,24.3,2.5,2.2,72.9,0.0,Spring,Center
Жашків,2021,3,1.8,15.7,-7.6,1.5,33.9,9.0,Spring,Center
Жашків,2021,4,7.4,21.0,-1.0,1.3,36.7,0.0,Spring,Center
Жашків,2021,5,14.0,24.5,3.1,1.3,81.0,0.0,Spring,Center
Жмеринка,2021,3,1.7,14.8,-6.1,3.0,47.4,10.0,Spring,Center
Жмеринка,2021,4,7.1,20.2,-1.8,2.8,22.6,0.0,Spring,Center
Жмеринка,2021,5,13.5,23.3,3.1,2.6,123.3,0.0,Spring,Center
Звенигородка,2021,3,1.9,14.5,-7.8,2.5,28.3,10.0,Spring,Center
Звенигородка,2021,4,7.5,21.5,-1.5,2.1,54.2,0.0,Spring,Center
Звенигородка,2021,5,14.2,25.2,3.1,2.1,68.7,0.0,Spring,Center
Знам’янка,2021,3,1.7,14.7,-8.9,2.7,25.9,8.0,Spring,Center
Знам’янка,2021,4,7.6,21.9,-0.9,2.4,38.3,0.0,Spring,Center
Знам’янка,2021,5,15.0,26.7,2.0,2.7,68.4,0.0,Spring,Center
Кропивницький,2021,3,2.0,15.0,-7.7,4.2,31.3,7.0,Spring,Center
Кропивницький,2021,4,7.8,20.6,-1.4,3.5,42.4,0.0,Spring,Center
Кропивницький,2021,5,14.7,26.7,2.2,3.7,72.8,0.0,Spring,Center
Кобеляки,2021,3,2.0,13.0,-9.4,3.2,23.0,6.0,Spring,Center
Кобеляки,2021,4,8.1,20.8,-1.0,2.7,54.8,0.0,Spring,Center
Кобеляки,2021,5,15.8,28.7,3.5,3.0,39.4,0.0,Spring,Center
Кривий Ріг,2021,3,2.1,14.6,-9.5,4.4,33.3,6.0,Spring,Center
Кривий Ріг,2021,4,8.3,21.6,-1.2,3.9,49.3,0.0,Spring,Center
Кривий Ріг,2021,5,15.5,27.9,2.4,4.1,70.1,0.0,Spring,Center
Лубни,2021,3,1.8,13.7,-8.6,2.1,27.2,6.0,Spring,Center
Лубни,2021,4,7.6,21.3,-1.5,1.7,26.6,0.0,Spring,Center
Лубни,2021,5,14.7,25.4,2.0,2.0,75.6,0.0,Spring,Center
Могилів-Подільський,2021,3,3.1,15.8,-5.3,1.5,38.0,2.0,Spring,Center
Могилів-Подільський,2021,4,8.0,22.2,-2.7,1.3,25.1,0.0,Spring,Center
Могилів-Подільський,2021,5,15.0,26.2,1.2,1.7,98.2,0.0,Spring,Center
