City,Year,Month,Average Temperature (celsius),Max Temperature (celsius),Min Temperature (celsius),Average Wind Speed (m/s),Total Precipitation (mm),Max Snow Depth (cm),Season,Region
Ніжин,2019,11,3.9,17.8,-9.1,3.2,27.7,0.0,Autumn,North
Звягель,2019,9,15.1,30.7,0.7,1.5,8.2,0.0,Autumn,North
Звягель,2019,10,10.3,24.1,-2.5,1.3,10.7,0.0,Autumn,North
Звягель,2019,11,5.4,17.1,-6.9,2.2,19.6,1.0,Autumn,North
Овруч,2019,9,14.6,28.8,-0.3,1.2,8.0,0.0,Autumn,North
Овруч,2019,10,9.9,24.4,-3.0,1.0,8.1,0.0,Autumn,North
Овруч,2019,11,4.7,17.2,-9.0,1.9,18.8,1.0,Autumn,North
Олевськ,2019,9,13.9,29.5,-1.9,2.0,14.9,0.0,Autumn,North
Олевськ,2019,10,9.9,24.0,-4.4,1.9,13.6,0.0,Autumn,North
Олевськ,2019,11,5.3,16.8,-8.2,3.1,23.8,0.0,Autumn,North
Прилуки,2019,9,15.1,30.5,-1.7,1.7,4.5,0.0,Autumn,North
Прилуки,2019,10,10.1,24.9,-6.4,1.7,11.5,0.0,Autumn,North
Прилуки,2019,11,4.1,17.3,-9.5,2.7,32.0,0.0,Autumn,North
Ромни,2019,9,15.3,30.6,-0.3,1.6,18.8,0.0,Autumn,North
Ромни,2019,10,10.1,24.3,-5.9,1.5,17.2,0.0,Autumn,North
Ромни,2019,11,3.4,15.6,-10.4,1.7,39.1,0.0,Autumn,North
Семенівка,2019,9,13.7,29.5,-2.9,2.2,33.2,0.0,Autumn,North
Семенівка,2019,10,9.5,23.9,-7.5,2.7,10.3,1.0,Autumn,North
Семенівка,2019,11,3.2,14.6,-9.8,3.0,30.9,0.0,Autumn,North
Суми,2019,9,14.6,30.3,-1.9,2.7,41.8,0.0,Autumn,North
Суми,2019,10,9.6,23.7,-7.0,3.0,31.2,0.0,Autumn,North
Суми,2019,11,2.9,14.7,-9.9,4.7,39.8,0.0,Autumn,North
Чернігів,2019,9,13.8,29.5,-2.1,2.3,38.7,0.0,Autumn,North
Чернігів,2019,10,9.6,24.6,-6.7,2.1,21.8,0.0,Autumn,North
Чернігів,2019,11,3.8,15.6,-9.1,2.5,35.5,0.0,Autumn,North
Чорнобиль,2019,9,14.5,30.3,-2.8,1.2,14.5,0.0,Autumn,North
Чорнобиль,2019,10,9.7,25.2,-5.0,1.1,26.9,1.0,Autumn,North
Чорнобиль,2019,11,4.4,17.0,-8.5,1.8,28.1,1.0,Autumn,North
Білопілля,2020,9,17.0,33.4,4.2,1.5,34.0,0.0,Autumn,North
Білопілля,2020,10,12.3,21.5,3.3,1.6,80.9,0.0,Autumn,North
Білопілля,2020,11,3.6,9.8,-4.4,1.7,25.8,0.0,Autumn,North
Житомир,2020,9,17.0,31.3,5.2,0.9,51.4,0.0,Autumn,North
Житомир,2020,10,12.4,21.2,3.4,1.2,81.7,0.0,Autumn,North
Житомир,2020,11,4.2,10.0,-2.7,1.3,24.6,0.0,Autumn,North
Київ,2020,9,18.4,34.3,7.1,1.6,32.0,0.0,Autumn,North
Київ,2020,10,12.5,21.2,2.9,1.3,102.0,0.0,Autumn,North
Київ,2020,11,3.8,11.1,-3.1,1.7,28.8,3.0,Autumn,North
Конотоп,2020,9,17.0,33.5,2.7,1.8,21.5,0.0,Autumn,North
Конотоп,2020,10,12.0,22.6,-0.2,1.9,20.7,0.0,Autumn,North
Конотоп,2020,11,3.0,12.3,-4.1,1.9,63.3,4.0,Autumn,North
Миронівка,2020,9,18.5,34.6,3.6,2.1,21.3,0.0,Autumn,North
Миронівка,2020,10,13.2,22.8,2.8,2.3,38.4,0.0,Autumn,North
Миронівка,2020,11,3.8,10.6,-2.6,2.1,27.5,3.0,Autumn,North
Ніжин,2020,9,16.6,33.4,2.5,2.0,18.7,0.0,Autumn,North
Ніжин,2020,10,12.1,22.0,-0.4,2.1,36.4,0.0,Autumn,North
Ніжин,2020,11,3.3,12.9,-5.1,2.3,39.9,8.0,Autumn,North
Звягель,2020,9,16.4,28.7,4.2,1.3,49.7,0.0,Autumn,North
Звягель,2020,10,12.1,22.2,2.7,1.4,85.9,0.0,Autumn,North
Звягель,2020,11,4.3,12.2,-3.1,1.6,15.9,0.0,Autumn,North
Овруч,2020,9,16.1,31.8,3.8,1.4,35.7,0.0,Autumn,North
Овруч,2020,10,11.6,21.3,1.7,1.3,77.3,0.0,Autumn,North
Овруч,2020,11,4.0,11.1,-2.0,1.4,13.0,2.0,Autumn,North
Олевськ,2020,9,15.4,28.1,2.0,2.1,40.5,0.0,Autumn,North
Олевськ,2020,10,11.8,22.1,1.0,2.1,90.3,0.0,Autumn,North
Олевськ,2020,11,4.2,12.4,-3.6,2.3,15.5,0.0,Autumn,North
Прилуки,2020,9,17.0,33.7,1.9,1.8,26.7,0.0,Autumn,North
Прилуки,2020,10,12.3,22.5,-0.7,2.0,21.2,0.0,Autumn,North
Прилуки,2020,11,3.2,11.4,-4.1,2.0,34.8,4.0,Autumn,North
Ромни,2020,9,17.0,33.9,2.8,1.4,18.7,0.0,Autumn,North
Ромни,2020,10,11.8,23.4,-0.7,1.5,10.2,0.0,Autumn,North
Ромни,2020,11,2.9,13.4,-4.0,1.4,36.6,1.0,Autumn,North
Семенівка,2020,9,15.9,31.4,0.5,2.4,27.0,0.0,Autumn,North
Семенівка,2020,10,11.3,22.5,-0.4,2.3,40.2,0.0,Autumn,North
Семенівка,2020,11,2.7,13.9,-4.2,2.6,50.2,9.0,Autumn,North
Суми,2020,9,16.9,33.8,1.9,3.5,16.4,0.0,Autumn,North
Суми,2020,10,11.4,22.7,-1.4,3.6,12.9,0.0,Autumn,North
Суми,2020,11,2.5,11.3,-5.5,2.8,58.3,7.0,Autumn,North
Чернігів,2020,9,16.2,31.8,0.9,2.1,36.7,0.0,Autumn,North
Чернігів,2020,10,11.5,22.3,-0.6,1.9,65.2,0.0,Autumn,North
Чернігів,2020,11,3.5,13.4,-4.5,2.5,28.0,2.0,Autumn,North
Чорнобиль,2020,9,16.2,31.5,3.5,1.0,37.6,0.0,Autumn,North
Чорнобиль,2020,10,11.5,20.0,-1.1,1.1,95.6,0.0,Autumn,North
Чорнобиль,2020,11,3.6,13.8,-5.2,1.2,23.5,2.0,Autumn,North
Бориспіль,2020,9,10.0,12.8,7.1,0.0,0.0,0.0,Autumn,North
Глухів,2020,9,9.7,13.5,5.9,0.5,0.0,0.0,Autumn,North
Коростень,2020,9,8.6,12.4,4.7,0.5,0.0,0.0,Autumn,North
Лебедин,2020,9,9.2,12.7,5.7,1.0,0.0,0.0,Autumn,North
Сновськ,2020,9,11.0,13.9,8.0,0.0,0.0,0.0,Autumn,North
Білопілля,2021,9,12.7,27.1,2.4,1.6,16.9,0.0,Autumn,North
Білопілля,2021,10,7.3,17.9,-3.8,1.7,0.0,0.0,Autumn,North
Білопілля,2021,11,4.4,16.3,-7.4,2.3,18.3,0.0,Autumn,North
Житомир,2021,9,12.7,24.6,3.2,0.9,42.6,0.0,Autumn,North
Житомир,2021,10,7.9,17.0,-2.1,1.5,0.7,0.0,Autumn,North
Житомир,2021,11,5.0,16.6,-4.9,1.9,15.6,0.0,Autumn,North
Київ,2021,9,13.6,26.6,4.6,1.6,22.9,0.0,Autumn,North
Київ,2021,10,8.4,17.0,-1.3,1.5,1.6,0.0,Autumn,North
Київ,2021,11,4.8,15.6,-7.0,2.1,31.1,4.0,Autumn,North
Конотоп,2021,9,11.9,26.0,1.0,1.5,82.9,0.0,Autumn,North
Конотоп,2021,10,6.9,17.5,-2.5,1.9,32.4,0.0,Autumn,North
Конотоп,2021,11,3.4,13.5,-8.9,2.6,39.1,0.7,Autumn,North
Миронівка,2021,9,13.2,26.2,2.2,2.0,18.7,0.0,Autumn,North
Миронівка,2021,10,7.6,18.1,-1.2,1.9,17.8,0.0,Autumn,North
Миронівка,2021,11,4.8,15.2,-7.3,2.6,25.5,5.0,Autumn,North
Ніжин,2021,9,12.1,26.4,2.5,1.8,66.5,0.0,Autumn,North
Ніжин,2021,10,6.9,16.2,-2.3,1.9,24.1,0.0,Autumn,North
Ніжин,2021,11,3.6,13.6,-8.5,2.7,35.4,0.0,Autumn,North
Звягель,2021,9,12.4,25.1,2.9,1.2,52.6,0.0,Autumn,North
Звягель,2021,10,7.7,19.6,-2.4,1.5,2.7,0.0,Autumn,North
Звягель,2021,11,4.7,15.0,-5.3,1.8,19.8,0.0,Autumn,North
Овруч,2021,9,12.0,24.7,3.5,1.2,45.2,0.0,Autumn,North
Овруч,2021,10,7.3,19.2,-3.0,1.3,3.0,0.0,Autumn,North
Овруч,2021,11,3.9,14.0,-4.9,1.6,22.2,0.0,Autumn,North
Олевськ,2021,9,11.7,24.8,0.3,2.0,52.1,0.0,Autumn,North
Олевськ,2021,10,7.3,20.9,-5.3,2.4,5.2,0.0,Autumn,North
Олевськ,2021,11,4.3,13.6,-6.8,2.7,34.8,0.0,Autumn,North
Прилуки,2021,9,12.3,26.3,3.3,1.7,80.0,0.0,Autumn,North
Прилуки,2021,10,7.1,18.2,-3.9,1.6,38.7,0.0,Autumn,North
Прилуки,2021,11,3.9,13.6,-7.6,2.3,40.8,0.0,Autumn,North
Ромни,2021,9,12.2,27.1,2.3,1.6,79.6,0.0,Autumn,North
Ромни,2021,10,6.9,18.0,-2.1,1.4,29.3,0.0,Autumn,North
Ромни,2021,11,3.4,14.0,-9.0,2.0,43.0,0.0,Autumn,North
Семенівка,2021,9,10.8,25.6,-1.3,2.4,82.7,0.0,Autumn,North
Семенівка,2021,10,6.4,18.2,-3.5,2.5,35.3,0.0,Autumn,North
Семенівка,2021,11,2.7,12.8,-11.4,3.4,33.9,0.0,Autumn,North
Суми,2021,9,12.0,26.7,0.1,2.3,41.7,0.0,Autumn,North
Суми,2021,10,6.6,17.7,-5.1,2.8,6.2,0.0,Autumn,North
Суми,2021,11,3.0,14.7,-10.3,3.9,49.6,1.0,Autumn,North
Чернігів,2021,9,11.6,26.4,1.5,2.3,65.4,0.0,Autumn,North
Чернігів,2021,10,7.1,18.9,-3.7,2.1,1.9,0.0,Autumn,North
Чернігів,2021,11,3.4,14.6,-8.4,3.0,22.7,0.0,Autumn,North
Чорнобиль,2021,9,11.8,25.7,0.4,0.9,65.5,0.0,Autumn,North
Чорнобиль,2021,10,7.2,18.1,-3.6,1.2,3.4,0.0,Autumn,North
Чорнобиль,2021,11,3.8,15.9,-7.0,1.6,19.4,1.0,Autumn,North
Білопілля,2022,11,-0.6,0.5,-3.4,1.3,0.0,0.0,Autumn,North
Житомир,2022,9,12.3,20.5,1.8,1.0,131.2,0.0,Autumn,North
Житомир,2022,10,10.7,21.6,0.5,1.3,46.8,0.0,Autumn,North
Житомир,2022,11,-0.4,0.6,-3.2,1.0,0.0,0.0,Autumn,North
Київ,2022,9,12.8,20.5,5.9,1.3,64.1,0.0,Autumn,North
Київ,2022,10,11.0,21.9,2.2,1.6,21.0,0.0,Autumn,North
Київ,2022,11,-0.2,1.2,-2.7,1.4,0.0,0.0,Autumn,North
Конотоп,2022,9,11.7,19.6,2.8,1.8,105.3,0.0,Autumn,North
Конотоп,2022,10,9.4,20.7,-1.0,1.8,69.0,0.0,Autumn,North
Конотоп,2022,11,-0.0,1.7,-4.3,2.7,0.0,0.0,Autumn,North
Миронівка,2022,9,13.0,21.5,2.8,1.8,117.5,0.0,Autumn,North
Миронівка,2022,10,10.5,22.8,-1.2,1.8,14.0,0.0,Autumn,North
Миронівка,2022,11,0.5,4.2,-2.9,1.6,0.0,0.0,Autumn,North
Ніжин,2022,11,0.3,1.8,-3.1,1.8,0.0,0.0,Autumn,North
Звягель,2022,11,-0.4,0.9,-3.6,1.0,0.0,0.0,Autumn,North
Овруч,2022,11,-0.8,0.7,-6.3,0.7,0.0,0.0,Autumn,North
Олевськ,2022,11,-0.7,0.9,-2.7,1.2,0.0,0.0,Autumn,North
Прилуки,2022,11,0.6,3.1,-3.3,1.7,0.0,0.0,Autumn,North
Ромни,2022,11,0.1,2.3,-4.6,1.1,0.0,0.0,Autumn,North
Семенівка,2022,11,-0.5,1.3,-4.9,2.1,0.0,0.0,Autumn,North
Суми,2022,9,11.8,21.0,1.4,2.8,105.0,0.0,Autumn,North
Суми,2022,10,9.3,19.6,-2.4,3.0,39.4,0.0,Autumn,North
Суми,2022,11,-0.4,2.0,-6.2,4.0,0.0,0.0,Autumn,North
Чернігів,2022,9,11.3,19.5,1.1,2.1,90.8,0.0,Autumn,North
Чернігів,2022,10,9.4,24.1,-0.8,2.4,60.5,0.0,Autumn,North
Чернігів,2022,11,0.1,1.6,-2.7,1.4,0.0,0.0,Autumn,North
Чорнобиль,2022,11,-0.3,1.0,-6.1,0.9,0.0,0.0,Autumn,North
Баришівка,2022,11,0.3,2.3,-2.1,1.5,0.0,0.0,Autumn,North
Бориспіль,2022,11,0.1,1.4,-2.2,1.2,0.0,0.0,Autumn,North
Глухів,2022,11,-0.5,1.6,-5.7,1.7,0.0,0.0,Autumn,North
Коростень,2022,11,-0.7,0.4,-3.7,2.0,0.0,0.0,Autumn,North
Лебедин,2022,11,0.4,2.7,-4.6,2.7,0.0,0.0,Autumn,North
Остер,2022,11,0.1,1.4,-2.1,1.7,0.0,0.0,Autumn,North
Покошичі,2022,11,-0.7,1.2,-5.1,1.4,0.0,0.0,Autumn,North
Сновськ,2022,11,-0.1,1.4,-3.6,0.3,0.0,0.0,Autumn,North
