City,Year,Month,Average Temperature (celsius),Max Temperature (celsius),Min Temperature (celsius),Average Wind Speed (m/s),Total Precipitation (mm),Max Snow Depth (cm),Season,Region
Чорнобиль,2020,4,8.5,25.2,-5.9,1.7,23.1,0.0,Spring,North
Чорнобиль,2020,5,11.7,25.8,-1.7,1.3,141.6,0.0,Spring,North
Білопілля,2021,3,1.7,13.8,-5.6,2.3,47.3,3.0,Spring,North
Білопілля,2021,4,7.0,20.3,-2.9,2.0,21.7,0.0,Spring,North
Білопілля,2021,5,13.6,25.0,1.8,1.9,88.6,0.0,Spring,North
Житомир,2021,3,2.3,13.3,-8.2,1.6,69.7,7.0,Spring,North
Житомир,2021,4,7.5,20.0,-2.1,1.4,21.8,0.0,Spring,North
Житомир,2021,5,13.8,23.1,2.5,1.5,195.5,0.0,Spring,North
Київ,2021,3,2.7,15.4,-7.7,2.4,18.2,5.0,Spring,North
Київ,2021,4,8.0,21.0,-0.4,1.6,46.0,0.0,Spring,North
Київ,2021,5,14.3,24.8,3.4,1.7,78.7,0.0,Spring,North
Конотоп,2021,3,1.1,12.8,-12.0,2.4,11.4,12.0,Spring,North
Конотоп,2021,4,7.4,19.9,-1.9,1.9,66.2,2.0,Spring,North
Конотоп,2021,5,14.5,24.8,1.7,2.2,55.5,0.0,Spring,North
Миронівка,2021,3,2.3,15.2,-7.8,3.0,28.3,9.0,Spring,North
Миронівка,2021,4,7.7,22.3,-2.1,2.4,47.2,8.0,Spring,North
Миронівка,2021,5,14.5,25.2,2.0,2.6,87.0,0.0,Spring,North
Ніжин,2021,3,1.6,14.8,-10.9,2.6,17.6,10.0,Spring,North
Ніжин,2021,4,7.3,20.7,-2.7,2.2,62.2,0.0,Spring,North
Ніжин,2021,5,14.1,24.4,0.4,2.3,70.4,0.0,Spring,North
Звягель,2021,3,1.8,14.8,-7.1,1.7,51.9,14.0,Spring,North
Звягель,2021,4,7.1,18.6,-2.4,1.6,44.3,1.0,Spring,North
Звягель,2021,5,13.8,22.8,2.8,1.6,95.5,0.0,Spring,North
Овруч,2021,3,1.7,15.0,-10.2,1.6,44.5,6.0,Spring,North
Овруч,2021,4,7.0,20.0,-2.0,1.5,47.2,0.0,Spring,North
Овруч,2021,5,13.6,23.8,2.0,1.5,106.0,0.0,Spring,North
Олевськ,2021,3,1.6,16.2,-10.4,2.5,42.8,6.0,Spring,North
Олевськ,2021,4,6.6,19.8,-4.0,2.4,58.5,0.0,Spring,North
Олевськ,2021,5,13.5,23.3,1.0,2.6,87.6,0.0,Spring,North
Прилуки,2021,3,1.7,14.9,-11.2,2.6,13.0,14.0,Spring,North
Прилуки,2021,4,7.3,21.3,-2.7,2.1,62.2,1.0,Spring,North
Прилуки,2021,5,14.3,25.1,-0.1,2.4,91.9,0.0,Spring,North
Ромни,2021,3,1.1,13.3,-11.9,2.2,17.9,11.0,Spring,North
Ромни,2021,4,7.3,20.3,-1.5,1.5,56.1,0.0,Spring,North
Ромни,2021,5,14.3,25.6,1.1,1.8,98.0,0.0,Spring,North
Семенівка,2021,3,0.5,13.7,-14.9,3.1,21.5,16.0,Spring,North
Семенівка,2021,4,6.8,20.2,-2.7,2.7,39.6,1.0,Spring,North
Семенівка,2021,5,13.5,24.5,-0.5,2.9,82.5,0.0,Spring,North
Суми,2021,3,0.6,11.6,-10.7,3.7,15.3,3.0,Spring,North
Суми,2021,4,7.4,20.9,-2.7,3.2,57.7,0.0,Spring,North
Суми,2021,5,14.6,27.3,2.1,3.7,61.8,0.0,Spring,North
Чернігів,2021,3,1.8,15.8,-12.1,3.2,20.2,12.0,Spring,North
Чернігів,2021,4,7.4,21.2,-3.2,2.6,34.1,0.0,Spring,North
Чернігів,2021,5,13.8,24.4,0.7,2.5,76.1,0.0,Spring,North
Чорнобиль,2021,3,2.0,15.1,-12.5,1.6,23.5,11.0,Spring,North
Чорнобиль,2021,4,7.2,21.6,-3.6,1.4,48.4,0.0,Spring,North
Чорнобиль,2021,5,13.8,24.5,-0.2,1.4,68.5,0.0,Spring,North
Житомир,2022,3,4.3,17.8,-8.2,2.1,17.8,3.0,Spring,North
Житомир,2022,4,7.5,21.4,-2.5,1.9,63.4,1.0,Spring,North
Житомир,2022,5,14.3,28.6,1.1,1.5,42.2,0.0,Spring,North
Київ,2022,3,2.8,16.7,-8.1,2.5,9.4,5.0,Spring,North
Київ,2022,4,7.9,20.0,-1.8,2.6,42.7,1.0,Spring,North
Київ,2022,5,14.7,28.6,4.2,2.2,34.2,0.0,Spring,North
Конотоп,2022,3,1.9,16.3,-9.1,2.4,19.2,9.0,Spring,North
Конотоп,2022,4,7.6,20.4,-1.9,2.7,156.0,4.0,Spring,North
Конотоп,2022,5,13.5,27.1,2.8,2.0,31.0,0.0,Spring,North
Миронівка,2022,3,2.3,19.6,-9.0,2.9,10.1,2.0,Spring,North
Миронівка,2022,4,8.2,20.6,-0.6,3.3,86.0,0.0,Spring,North
Миронівка,2022,5,14.7,28.3,1.0,2.4,29.3,0.0,Spring,North
Суми,2022,3,2.2,13.8,-9.3,3.5,18.0,11.0,Spring,North
Суми,2022,4,10.1,19.6,1.3,4.0,123.6,1.0,Spring,North
Суми,2022,5,12.9,25.3,2.0,3.5,32.7,0.0,Spring,North
Чернігів,2022,5,14.2,27.3,5.7,3.1,46.9,0.0,Spring,North
Білопілля,2023,3,4.4,18.9,-3.6,2.6,0.0,0.0,Spring,North
Житомир,2023,3,4.7,18.4,-4.3,2.0,54.8,11.0,Spring,North
Житомир,2023,4,7.2,7.2,7.2,1.0,0.8,0.0,Spring,North
Київ,2023,3,4.8,18.6,-3.4,2.5,40.7,4.0,Spring,North
Київ,2023,4,6.3,6.3,6.3,1.0,0.7,0.0,Spring,North
Конотоп,2023,3,4.3,17.3,-3.8,2.8,46.4,1.0,Spring,North
Конотоп,2023,4,7.2,7.2,7.2,2.0,0.0,0.0,Spring,North
Миронівка,2023,3,5.2,19.6,-3.0,3.3,46.0,1.0,Spring,North
Миронівка,2023,4,6.2,6.2,6.2,3.0,0.6,0.0,Spring,North
Ніжин,2023,3,4.3,18.4,-3.8,3.1,0.0,0.0,Spring,North
Звягель,2023,3,4.4,17.4,-5.2,2.1,0.0,0.0,Spring,North
Овруч,2023,3,3.7,19.1,-7.4,1.9,0.0,0.0,Spring,North
Олевськ,2023,3,4.0,17.9,-7.7,2.8,0.0,0.0,Spring,North
Прилуки,2023,3,4.3,17.7,-4.4,2.5,0.0,0.0,Spring,North
Ромни,2023,3,4.1,17.6,-4.3,2.2,0.0,0.0,Spring,North
Семенівка,2023,3,4.5,17.1,-4.6,3.7,0.0,0.0,Spring,North
Суми,2023,3,3.6,17.1,-6.9,4.1,32.4,1.0,Spring,North
Суми,2023,4,5.3,5.3,5.3,3.0,0.0,0.0,Spring,North
Чернігів,2023,3,4.1,18.8,-4.7,3.4,51.6,1.0,Spring,North
Чернігів,2023,4,4.4,4.4,4.4,3.0,0.6,0.0,Spring,North
Чорнобиль,2023,3,3.9,19.4,-6.9,1.6,0.0,0.0,Spring,North
Баришівка,2023,3,4.6,18.7,-3.6,2.5,0.0,0.0,Spring,North
Бориспіль,2023,3,4.7,19.2,-3.5,2.6,0.0,0.0,Spring,North
Глухів,2023,3,3.5,16.8,-5.2,2.3,0.0,0.0,Spring,North
Коростень,2023,3,4.0,18.5,-6.7,2.6,0.0,0.0,Spring,North
Лебедин,2023,3,4.3,17.5,-4.3,2.6,0.0,0.0,Spring,North
Остер,2023,3,4.5,18.3,-3.1,2.8,0.0,0.0,Spring,North
Покошичі,2023,3,3.6,38.2,-6.7,2.9,0.0,0.0,Spring,North
Сновськ,2023,3,3.9,18.4,-5.4,2.7,0.0,0.0,Spring,North
