City,Year,Month,Predicted Precipitation (mm)
Знам’янка,2025,5,0.6207825509615352
Знам’янка,2025,6,0.638530377985527
Знам’янка,2025,7,-0.16120239057131247
Знам’янка,2025,8,-0.1555216034598677
Знам’янка,2025,9,-0.05229223638945844
Знам’янка,2025,10,-0.4308077164592543
Знам’янка,2025,11,-0.7554786456287104
Знам’янка,2025,12,0.44241668988589616
Золотоноша,2025,1,-1.8030783996719444
Золотоноша,2025,2,-2.662328435708017
Золотоноша,2025,3,-2.662328435708017
Золотоноша,2025,4,-1.6020291172578032
Золотоноша,2025,5,-1.5889024846978113
Золотоноша,2025,6,-1.5933795736049265
Золотоноша,2025,7,-1.5923414988760107
Золотоноша,2025,8,-1.3849960873075318
Золотоноша,2025,9,-1.9838919854621353
Золотоноша,2025,10,-1.539265970681576
Золотоноша,2025,11,-2.662328435708017
Золотоноша,2025,12,-1.8143310528854462
Золочів,2025,1,-2.662328435708017
Золочів,2025,2,-2.662328435708017
Золочів,2025,3,-2.559983278630488
Золочів,2025,4,-2.641887078094349
Золочів,2025,5,-2.6323814748366723
Золочів,2025,6,-2.6323814748366723
Золочів,2025,7,-2.6323814748366723
Золочів,2025,8,-2.43679600242705
Золочів,2025,9,-2.366417228362826
Золочів,2025,10,-2.455961849717053
Золочів,2025,11,-2.662328435708017
Золочів,2025,12,-2.662328435708017
Кам’янець-Подільський,2025,1,0.5066579731542568
Кам’янець-Подільський,2025,2,-0.23907610941853144
Кам’янець-Подільський,2025,3,-0.1548087964058714
Кам’янець-Подільський,2025,4,-0.20938079400591197
Кам’янець-Подільський,2025,5,0.5626510684350292
Кам’янець-Подільський,2025,6,0.5749392250083427
Кам’янець-Подільський,2025,7,-0.1614674729675349
Кам’янець-Подільський,2025,8,-0.1321008671726498
Кам’янець-Подільський,2025,9,-0.1111899394492057
Кам’янець-Подільський,2025,10,-0.3783379373927985
Кам’янець-Подільський,2025,11,-0.36909823933655744
Кам’янець-Подільський,2025,12,0.5065414173705853
Канів,2025,1,-2.662328435708017
Канів,2025,2,-2.662328435708017
Канів,2025,3,-2.616943804860502
Канів,2025,4,-2.64075960341899
Канів,2025,5,-2.631254000161314
Канів,2025,6,-2.631254000161314
Канів,2025,7,-2.631254000161314
Канів,2025,8,-2.4372421603903485
Канів,2025,9,-2.3679908610014837
Канів,2025,10,-2.457535482355711
Канів,2025,11,-2.662328435708017
Канів,2025,12,-2.662328435708017
Керч,2025,1,0.5196535827366079
Керч,2025,2,-0.1425102902431505
Керч,2025,3,0.30585687456255484
Керч,2025,4,-0.11547857875332389
Керч,2025,5,0.6618198371290326
Керч,2025,6,0.6750222131609063
Керч,2025,7,-0.3410340092232327
Керч,2025,8,-0.1341393608340157
Керч,2025,9,-0.047536893100408685
Керч,2025,10,-0.5695855443839846
Керч,2025,11,-1.8508169028258319
Керч,2025,12,0.520005416326044
Кирилівка,2025,1,0.4451398983222107
Кирилівка,2025,2,-0.17112701331999505
Кирилівка,2025,3,-0.38918203158992565
Кирилівка,2025,4,-0.031016109060578088
Кирилівка,2025,5,0.641722060715038
Кирилівка,2025,6,0.6608273705421177
Кирилівка,2025,7,-0.27990983024107535
Кирилівка,2025,8,-0.22505611321323157
Кирилівка,2025,9,-0.12643539652445224
Кирилівка,2025,10,-0.25942261880892625
Кирилівка,2025,11,-0.7482167772541957
Кирилівка,2025,12,0.4453540811337979
Київ,2025,1,0.7161225655057806
Київ,2025,2,0.2936206838689936
Київ,2025,3,0.4277651131355226
Київ,2025,4,-0.014458345282586948
Київ,2025,5,0.8410325344000489
Київ,2025,6,0.8604709098232408
Київ,2025,7,-0.1636335776531461
Київ,2025,8,-0.216721601860323
Київ,2025,9,-0.1924123376837876
Київ,2025,10,-0.201520324640553
Київ,2025,11,-0.3840566942252476
Київ,2025,12,0.7161225655057806
Клепиніне,2025,1,0.2512941642289035
Клепиніне,2025,2,-0.011691049723320687
Клепиніне,2025,3,0.3294031045486645
Клепиніне,2025,4,-0.19818302588508302
Клепиніне,2025,5,0.5972971881222363
Клепиніне,2025,6,0.6270370359993781
Клепиніне,2025,7,-0.5022480394171475
Клепиніне,2025,8,-0.16250184976580528
Клепиніне,2025,9,-0.07285854075943278
Клепиніне,2025,10,-0.3568811044264852
Клепиніне,2025,11,-1.9797374154814391
Клепиніне,2025,12,0.2516808430841276
Кобеляки,2025,1,0.46450475704025374
Кобеляки,2025,2,0.15568991916426791
Кобеляки,2025,3,0.001304513512457524
Кобеляки,2025,4,-0.08581729548102404
Кобеляки,2025,5,0.6848838485515027
Кобеляки,2025,6,0.7047999163217592
Кобеляки,2025,7,-0.20011419182519877
Кобеляки,2025,8,-0.27280171384354146
Кобеляки,2025,9,-0.10445342322604706
Кобеляки,2025,10,-0.3297643217451766
Кобеляки,2025,11,-0.7744539128055711
Кобеляки,2025,12,0.4646945389898235
Ковель,2025,1,0.46094268705017116
Ковель,2025,2,-0.21051530566270227
Ковель,2025,3,0.11218955703490478
Ковель,2025,4,-0.07975980520894928
Ковель,2025,5,0.5597003384959426
Ковель,2025,6,0.572942324045065
Ковель,2025,7,0.1677859079306916
Ковель,2025,8,0.15025513076584213
Ковель,2025,9,0.14631831411931448
Ковель,2025,10,-0.24377660316153943
Ковель,2025,11,-2.567712210281806
Ковель,2025,12,0.46073218841600116
Коломак,2025,1,-1.9028148084116372
Коломак,2025,2,-2.662328435708017
Коломак,2025,3,-2.6299310473990793
Коломак,2025,4,-1.8676511770548097
Коломак,2025,5,-1.8684378025036983
Коломак,2025,6,-1.868489178072476
Коломак,2025,7,-0.7909826662467275
Коломак,2025,8,-1.3629379221251552
Коломак,2025,9,-1.0177260694587955
Коломак,2025,10,-1.4330491066544626
Коломак,2025,11,-2.662328435708017
Коломак,2025,12,-1.8983015835984265
Коломия,2025,1,0.4895487060196349
Коломия,2025,2,-0.13352128919311806
Коломия,2025,3,0.22119221749386578
Коломия,2025,4,0.5512671038676568
Коломия,2025,5,0.5648712112573875
Коломия,2025,6,0.5828379915796337
Коломия,2025,7,0.35257646215079447
Коломия,2025,8,0.13663786563870103
Коломия,2025,9,0.05097791674733731
Коломия,2025,10,-0.4691879485175797
Коломия,2025,11,-0.7624673386265416
Коломия,2025,12,0.4895487060196349
Комісарівка,2025,1,0.42580793698575287
Комісарівка,2025,2,0.13191287876980098
Комісарівка,2025,3,-0.053148152300632086
Комісарівка,2025,4,-0.22072565972724204
Комісарівка,2025,5,0.6009713462337182
Комісарівка,2025,6,0.6218325555057074
Комісарівка,2025,7,-0.2675414775099608
Комісарівка,2025,8,-0.24521809989515192
Комісарівка,2025,9,-0.08172009124336374
Комісарівка,2025,10,-0.27363512870532886
Комісарівка,2025,11,-2.649325952523085
Комісарівка,2025,12,0.42580793698575287
Конотоп,2025,1,0.7267389856505141
Конотоп,2025,2,0.5383708706345065
Конотоп,2025,3,0.2339324860767121
Конотоп,2025,4,0.7517557817438747
Конотоп,2025,5,0.7733177802794501
Конотоп,2025,6,0.778892065611542
Конотоп,2025,7,-0.17405965063023568
Конотоп,2025,8,-0.08633617104724245
Конотоп,2025,9,0.15392054950956024
Конотоп,2025,10,0.33418704472530675
Конотоп,2025,11,-0.31390371810832607
Конотоп,2025,12,0.7267389856505141
Коростень,2025,1,-2.6318302249803067
Коростень,2025,2,-2.662328435708017
Коростень,2025,3,-2.6298759646149965
Коростень,2025,4,-2.5597685869183744
Коростень,2025,5,-2.578657001219024
Коростень,2025,6,-2.583284536862113
Коростень,2025,7,-2.583284536862113
Коростень,2025,8,-2.3957772450216113
Коростень,2025,9,-1.989329185222468
Коростень,2025,10,-2.3959466899791932
Коростень,2025,11,-2.662328435708017
Коростень,2025,12,-2.6364577606233954
Красноград,2025,1,0.4387929035318766
Красноград,2025,2,0.18002587015486848
Красноград,2025,3,0.1916055606438393
Красноград,2025,4,0.0023774191603048614
Красноград,2025,5,0.6334369872593997
Красноград,2025,6,0.6474099636569804
Красноград,2025,7,-0.2093775143103569
Красноград,2025,8,-0.15410264603250476
Красноград,2025,9,-0.06496541054054134
Красноград,2025,10,-0.24067101813060832
Красноград,2025,11,-0.8349198333907809
Красноград,2025,12,0.4389734098326063
Крем’янець,2025,1,0.5508060121748688
Крем’янець,2025,2,-0.026679238794025846
Крем’янець,2025,3,0.3515908297186122
Крем’янець,2025,4,0.6731757248517806
Крем’янець,2025,5,0.6928191129633767
Крем’янець,2025,6,0.7099787263559574
Крем’янець,2025,7,0.2662431032910581
Крем’янець,2025,8,0.015415644214079517
Крем’янець,2025,9,-0.05041474165316505
Крем’янець,2025,10,-0.1664005498518462
Крем’янець,2025,11,-2.658615907674278
Крем’янець,2025,12,0.5507723356640112
Кривий Ріг,2025,1,0.6344137300964362
Кривий Ріг,2025,2,0.297771574557645
Кривий Ріг,2025,3,-0.26132592322045073
Кривий Ріг,2025,4,-0.16865286368409335
Кривий Ріг,2025,5,0.7812856982187066
Кривий Ріг,2025,6,0.7820949411758066
Кривий Ріг,2025,7,-0.3571807534812754
Кривий Ріг,2025,8,-0.15685915771501174
Кривий Ріг,2025,9,-0.2961258177196194
Кривий Ріг,2025,10,-0.19016981873666644
Кривий Ріг,2025,11,-0.4447093902212986
Кривий Ріг,2025,12,0.6343818318487985
Кропивницький,2025,1,0.5975024836637031
Кропивницький,2025,2,0.25165464345193966
Кропивницький,2025,3,-0.1599928267317858
Кропивницький,2025,4,-0.08868241267113133
Кропивницький,2025,5,0.7470755494372266
Кропивницький,2025,6,0.7521113494560134
Кропивницький,2025,7,-0.19979203510693852
Кропивницький,2025,8,-0.19408839950233267
Кропивницький,2025,9,-0.11201578345690927
Кропивницький,2025,10,-0.2275868495247828
Кропивницький,2025,11,-0.6870325803777422
Кропивницький,2025,12,0.5975024836637031
Куп’янськ,2025,1,0.4185270911610457
Куп’янськ,2025,2,0.1783007294654623
Куп’янськ,2025,3,-0.062258085012492706
Куп’янськ,2025,4,0.5634367234476427
Куп’янськ,2025,5,0.6043428469879981
Куп’янськ,2025,6,0.6273264071681711
Куп’янськ,2025,7,-0.44659648093293647
Куп’янськ,2025,8,-0.27147381757385575
Куп’янськ,2025,9,-0.08856098049063779
Куп’янськ,2025,10,-0.37059801212956034
Куп’янськ,2025,11,-0.6430663527210863
Куп’янськ,2025,12,0.418741273972633
Лебедин,2025,1,-2.658409145692652
Лебедин,2025,2,-2.659929451054219
Лебедин,2025,3,-2.662328435708017
Лебедин,2025,4,-2.590419600362478
Лебедин,2025,5,-2.608410738097031
Лебедин,2025,6,-2.608410738097031
Лебедин,2025,7,-2.608410738097031
Лебедин,2025,8,-2.4167126661476104
Лебедин,2025,9,-1.9953288361398063
Лебедин,2025,10,-2.418487633299013
Лебедин,2025,11,-2.662328435708017
Лебедин,2025,12,-2.658409145692652
Лозова,2025,1,0.6051151918217716
Лозова,2025,2,0.1923379255382582
Лозова,2025,3,0.17645493681582727
Лозова,2025,4,0.051810810523269524
Лозова,2025,5,0.6748650518620158
Лозова,2025,6,0.6861589447300106
Лозова,2025,7,-0.16410592664446244
Лозова,2025,8,-0.132691967267604
Лозова,2025,9,-0.06095984136172123
Лозова,2025,10,-0.1760985301426679
Лозова,2025,11,-0.6042056786890948
Лозова,2025,12,0.6049649595272426
Лубни,2025,1,0.6826759197184348
Лубни,2025,2,0.42500152911342626
Лубни,2025,3,0.27454760000586087
Лубни,2025,4,0.6606800814307735
Лубни,2025,5,0.8151322852245426
Лубни,2025,6,0.8258905424236948
Лубни,2025,7,-0.12552811638298983
Лубни,2025,8,-0.2040702778494728
Лубни,2025,9,-0.13262177176096687
Лубни,2025,10,-0.272916615686052
Лубни,2025,11,-0.503946792840959
Лубни,2025,12,0.6826759197184348
Луганськ,2025,1,0.5215889727633051
Луганськ,2025,2,0.4486779331499208
Луганськ,2025,3,0.2118016035959529
Луганськ,2025,4,-0.11068446747524972
Луганськ,2025,5,0.6726938143574867
Луганськ,2025,6,0.6971889455258773
Луганськ,2025,7,-0.5395960903135705
Луганськ,2025,8,-0.4790500320380907
Луганськ,2025,9,-0.03976182163090832
Луганськ,2025,10,-0.40307730733865377
Луганськ,2025,11,-0.3525020037487506
Луганськ,2025,12,0.5215889727633051
Луцьк,2025,1,0.6059305006924791
Луцьк,2025,2,-0.08165112061344197
Луцьк,2025,3,0.22673778493899954
Луцьк,2025,4,-0.011918669127693873
Луцьк,2025,5,0.697890530166513
Луцьк,2025,6,0.7116336976532626
Луцьк,2025,7,0.08871144658093227
Луцьк,2025,8,0.18953193485259562
Луцьк,2025,9,0.06112082197982967
Луцьк,2025,10,-0.15829881001708648
Луцьк,2025,11,-0.6723358363198478
Луцьк,2025,12,0.6051564027749589
Львів,2025,1,0.6070180689126216
Львів,2025,2,0.2890060261389365
Львів,2025,3,-0.0895770795676081
Львів,2025,4,0.07358577767042399
Львів,2025,5,0.6704845687015055
Львів,2025,6,0.6766413726887311
Львів,2025,7,0.25749155801258217
Львів,2025,8,0.20995899451065372
Львів,2025,9,0.24454827569058954
Львів,2025,10,-0.19688683989995232
Львів,2025,11,-0.16801544783596054
Львів,2025,12,0.6063942032896305
Любашівка,2025,1,0.6801342459022091
Любашівка,2025,2,0.2050384752549797
Любашівка,2025,3,-0.06477822066372234
Любашівка,2025,4,-0.03497806507843721
Любашівка,2025,5,0.8223060811524006
Любашівка,2025,6,0.8407486504032734
Любашівка,2025,7,-0.29697699527353194
Любашівка,2025,8,-0.2005325666706694
Любашівка,2025,9,-0.11451827060734532
Любашівка,2025,10,-0.1501588367885614
Любашівка,2025,11,-0.323699648521305
Любашівка,2025,12,0.6801342459022091
Любешів,2025,1,-1.8799875057203161
Любешів,2025,2,-2.662328435708017
Любешів,2025,3,-2.6604721716911475
Любешів,2025,4,-1.6935448894695728
Любешів,2025,5,-1.6794295108230035
Любешів,2025,6,-1.6808306387255498
Любешів,2025,7,-1.6799146307769455
Любешів,2025,8,-1.433069938819556
Любешів,2025,9,-1.0687958260802524
Любешів,2025,10,-1.5778907143243486
Любешів,2025,11,-2.662328435708017
Любешів,2025,12,-1.888164197929249
Маневичі,2025,1,-2.662328435708017
Маневичі,2025,2,-2.662328435708017
Маневичі,2025,3,-2.662328435708017
Маневичі,2025,4,-2.641887078094349
Маневичі,2025,5,-2.6323814748366723
Маневичі,2025,6,-2.6323814748366723
Маневичі,2025,7,-2.6323814748366723
Маневичі,2025,8,-2.43679600242705
Маневичі,2025,9,-2.366417228362826
Маневичі,2025,10,-2.455961849717053
Маневичі,2025,11,-2.662328435708017
Маневичі,2025,12,-2.662328435708017
Маріуполь,2025,1,0.6334430578671423
Маріуполь,2025,2,0.13756463180220768
Маріуполь,2025,3,-0.09012723776109444
Маріуполь,2025,4,-0.22422257460969727
Маріуполь,2025,5,0.7931789065019149
Маріуполь,2025,6,0.7958442688221491
Маріуполь,2025,7,-0.29735953727292924
Маріуполь,2025,8,-0.11719312145860902
Маріуполь,2025,9,-0.36886496465102353
Маріуполь,2025,10,-0.5019603733263226
Маріуполь,2025,11,0.1151926400388897
Маріуполь,2025,12,0.6319429322162409
Мелітополь,2025,1,-0.8861875813421114
Мелітополь,2025,2,-0.8881853109169738
Мелітополь,2025,3,-1.4207710284385477
Мелітополь,2025,4,-0.7291727447651566
Мелітополь,2025,5,-0.7011726613768845
Мелітополь,2025,6,-0.6299931434688916
Мелітополь,2025,7,-0.7171805546421334
Мелітополь,2025,8,-0.7510762990252476
Мелітополь,2025,9,-1.041129323941979
Мелітополь,2025,10,-0.8822314918237252
Мелітополь,2025,11,-0.8888007359068484
Мелітополь,2025,12,-0.8849844979936567
Миколаїв,2025,1,0.41773987636731286
Миколаїв,2025,2,-0.16625753703450502
Миколаїв,2025,3,-0.11605463840642614
Миколаїв,2025,4,-0.114231386987549
Миколаїв,2025,5,0.6586424751379488
Миколаїв,2025,6,0.6735818072547839
Миколаїв,2025,7,-0.3981967423318252
Миколаїв,2025,8,-0.25654076848021834
Миколаїв,2025,9,-0.28287141318039816
Миколаїв,2025,10,-0.6164724255849541
Миколаїв,2025,11,-2.384540856079517
Миколаїв,2025,12,0.41812655522253694
Миронівка,2025,1,0.6187933334744773
Миронівка,2025,2,0.25946282916008884
Миронівка,2025,3,0.2545964208257306
Миронівка,2025,4,-0.11088852977943435
Миронівка,2025,5,0.7500734657767876
Миронівка,2025,6,0.7600602810646099
Миронівка,2025,7,-0.17778222515949096
Миронівка,2025,8,-0.28153539410380624
Миронівка,2025,9,-0.1344772992746201
Миронівка,2025,10,-0.28920937931692997
Миронівка,2025,11,-0.3808763671403671
Миронівка,2025,12,0.6187933334744773
Могилів-Подільський,2025,1,0.3778230185394742
Могилів-Подільський,2025,2,0.11169173699767979
Могилів-Подільський,2025,3,-0.21435370220578684
Могилів-Подільський,2025,4,-0.10265586222508165
Могилів-Подільський,2025,5,0.6080364394291551
Могилів-Подільський,2025,6,0.6423678346407665
Могилів-Подільський,2025,7,-0.3670512199245299
Могилів-Подільський,2025,8,-0.3475914250098094
Могилів-Подільський,2025,9,-0.0905789561382877
Могилів-Подільський,2025,10,-1.0969771223453602
Могилів-Подільський,2025,11,-0.27746546104518327
Могилів-Подільський,2025,12,0.37824159564233606
Мостиська,2025,1,-1.6829720526427543
Мостиська,2025,2,-2.662328435708017
Мостиська,2025,3,-2.517976761170508
Мостиська,2025,4,-1.5051092151884085
Мостиська,2025,5,-1.4915256534033154
Мостиська,2025,6,-1.5021143523120746
Мостиська,2025,7,-1.5032830203301675
Мостиська,2025,8,-1.3439938612401743
Мостиська,2025,9,-1.2391313022958819
Мостиська,2025,10,-1.4674216050685132
Мостиська,2025,11,-2.662328435708017
Мостиська,2025,12,-1.7009138423890515
Міжгір’я,2025,1,-2.662328435708017
Міжгір’я,2025,2,-2.662328435708017
Міжгір’я,2025,3,-2.636138596960789
Міжгір’я,2025,4,-2.6381182348149577
Міжгір’я,2025,5,-2.6286126315572815
Міжгір’я,2025,6,-2.6286126315572815
Міжгір’я,2025,7,-2.6286126315572815
Міжгір’я,2025,8,-2.432907886117082
Міжгір’я,2025,9,-2.3657015901793677
Міжгір’я,2025,10,-2.455842576686477
Міжгір’я,2025,11,-2.662328435708017
Міжгір’я,2025,12,-2.662328435708017
Нижні Ворота,2025,1,-2.5838324430164694
Нижні Ворота,2025,2,-2.662328435708017
Нижні Ворота,2025,3,-2.6503375548821264
Нижні Ворота,2025,4,-2.4806643693320085
Нижні Ворота,2025,5,-2.5021228783277225
Нижні Ворота,2025,6,-2.5021228783277225
Нижні Ворота,2025,7,-2.5021228783277225
Нижні Ворота,2025,8,-2.31260104823326
Нижні Ворота,2025,9,-1.0203639718410764
Нижні Ворота,2025,10,-2.333833410393739
Нижні Ворота,2025,11,-2.662328435708017
Нижні Ворота,2025,12,-2.5838324430164694
Нижні Сірогози,2025,1,-1.9578213554246653
Нижні Сірогози,2025,2,-1.957397261111165
Нижні Сірогози,2025,3,-2.2022753492044784
Нижні Сірогози,2025,4,-1.7668108777638332
Нижні Сірогози,2025,5,-1.7572386900475374
Нижні Сірогози,2025,6,-1.7041826274185963
Нижні Сірогози,2025,7,-1.668279336126232
Нижні Сірогози,2025,8,-1.4729469838193494
Нижні Сірогози,2025,9,-1.320180449679397
Нижні Сірогози,2025,10,-1.7181483598908789
Нижні Сірогози,2025,11,-2.6370075129088595
Нижні Сірогози,2025,12,-1.9503365133173536
Нижній Студений,2025,1,-2.662328435708017
Нижній Студений,2025,2,-2.662328435708017
Нижній Студений,2025,3,-2.662328435708017
Нижній Студений,2025,4,-2.641181864347346
Нижній Студений,2025,5,-2.6316762610896696
Нижній Студений,2025,6,-2.6316762610896696
Нижній Студений,2025,7,-2.6316762610896696
Нижній Студений,2025,8,-2.4359715156494697
Нижній Студений,2025,9,-2.3657015901793677
Нижній Студений,2025,10,-2.455842576686477
Нижній Студений,2025,11,-2.662328435708017
Нижній Студений,2025,12,-2.662328435708017
Нова Каховка,2025,1,-0.6774108691189626
Нова Каховка,2025,2,-0.29200235711339784
Нова Каховка,2025,3,0.10012046279527691
Нова Каховка,2025,4,-0.12687406466738052
Нова Каховка,2025,5,-0.1462785363974536
Нова Каховка,2025,6,0.017038776510070727
Нова Каховка,2025,7,-0.48495728683910094
Нова Каховка,2025,8,-0.26737323714089584
Нова Каховка,2025,9,-0.07260550077928618
Нова Каховка,2025,10,-0.7403365863024781
Нова Каховка,2025,11,-2.342327701164589
Нова Каховка,2025,12,-0.6775151506154155
Нова Ушиця,2025,1,0.45497865880819044
Нова Ушиця,2025,2,-0.3220583819453628
Нова Ушиця,2025,3,0.1684019920726498
Нова Ушиця,2025,4,-0.09003080396868106
Нова Ушиця,2025,5,0.4990126953287777
Нова Ушиця,2025,6,0.5101876796776824
Нова Ушиця,2025,7,0.1384507534413217
Нова Ушиця,2025,8,0.14172679703716018
Нова Ушиця,2025,9,-0.10722698492667052
Нова Ушиця,2025,10,-0.16069200829086375
Нова Ушиця,2025,11,-0.802172920110169
Нова Ушиця,2025,12,0.45480183668487795
Новодністровськ,2025,1,-2.662328435708017
Новодністровськ,2025,2,-2.662328435708017
Новодністровськ,2025,3,-2.533662233153595
Новодністровськ,2025,4,-2.64075960341899
Новодністровськ,2025,5,-2.631254000161314
Новодністровськ,2025,6,-2.631254000161314
Новодністровськ,2025,7,-2.631254000161314
Новодністровськ,2025,8,-2.4356685277516905
Новодністровськ,2025,9,-2.366417228362826
Новодністровськ,2025,10,-2.455961849717053
Новодністровськ,2025,11,-2.662328435708017
Новодністровськ,2025,12,-2.662328435708017
Новомиргород,2025,1,0.49042838313993065
Новомиргород,2025,2,0.05044164204504018
Новомиргород,2025,3,-0.07421316115547263
Новомиргород,2025,4,-0.1791266909835203
Новомиргород,2025,5,0.5654485726474303
Новомиргород,2025,6,0.5777345283582419
Новомиргород,2025,7,-0.25049510221474797
Новомиргород,2025,8,-0.2599692223673254
Новомиргород,2025,9,-0.030745379167677736
Новомиргород,2025,10,-0.23645875512354206
Новомиргород,2025,11,-0.7056795714041645
Новомиргород,2025,12,0.4903118273562592
Ніжин,2025,1,0.5544785199788065
Ніжин,2025,2,0.04326412536023495
Ніжин,2025,3,0.1612330931567869
Ніжин,2025,4,0.5475437503496583
Ніжин,2025,5,0.6432843758414228
Ніжин,2025,6,0.6579412259614906
Ніжин,2025,7,-0.07446342296413797
Ніжин,2025,8,0.1049402405175634
Ніжин,2025,9,0.12045822191505208
Ніжин,2025,10,-0.37152714568820805
Ніжин,2025,11,-0.6398818131361935
Ніжин,2025,12,0.5541851420718226
Нікополь,2025,1,-1.941893940276515
Нікополь,2025,2,-2.662328435708017
Нікополь,2025,3,-2.5426456911854762
Нікополь,2025,4,-1.7738801705053413
Нікополь,2025,5,-1.7488533591415953
Нікополь,2025,6,-1.7518266573687375
Нікополь,2025,7,-1.7490666329423359
Нікополь,2025,8,-1.5415583062322733
Нікополь,2025,9,-1.8936333309482138
Нікополь,2025,10,-1.661117173202297
Нікополь,2025,11,-2.662328435708017
Нікополь,2025,12,-1.9512998990868777
Овруч,2025,1,0.4472696227886109
Овруч,2025,2,-0.0033838050487569747
Овруч,2025,3,-0.1356051278673705
Овруч,2025,4,-0.007206424643303966
Овруч,2025,5,0.48238300304618104
Овруч,2025,6,0.49063741453745435
Овруч,2025,7,0.12538170622447858
Овруч,2025,8,0.053352201005611714
Овруч,2025,9,0.14847756786850067
Овруч,2025,10,-0.3872951571879627
Овруч,2025,11,-2.608353714345128
Овруч,2025,12,0.4470928006652984
Одеса,2025,1,0.6503987845137221
Одеса,2025,2,0.18353047602302383
Одеса,2025,3,0.5557017165170144
Одеса,2025,4,-0.06364266990078904
Одеса,2025,5,0.8186605488361712
Одеса,2025,6,0.8432959523537658
Одеса,2025,7,-0.4261886267937963
Одеса,2025,8,-0.26588215048323655
Одеса,2025,9,-0.09632484652424893
Одеса,2025,10,-0.5765906155411332
Одеса,2025,11,0.32887571251283837
Одеса,2025,12,0.6503987845137221
Олевськ,2025,1,0.3762983108655268
Олевськ,2025,2,-0.15614909549140013
Олевськ,2025,3,-0.20790629685312728
Олевськ,2025,4,-0.1566715622014247
Олевськ,2025,5,0.45955060658248337
Олевськ,2025,6,0.4752364593213744
Олевськ,2025,7,0.307751982410809
Олевськ,2025,8,0.09965534903930467
Олевськ,2025,9,0.1850688960251184
Олевськ,2025,10,-0.456000638352081
Олевськ,2025,11,-2.618698003633033
Олевськ,2025,12,0.3761214887422143
Остер,2025,1,-2.662328435708017
Остер,2025,2,-2.662328435708017
Остер,2025,3,-2.533753144509801
Остер,2025,4,-2.641237650937452
Остер,2025,5,-2.631732047679775
Остер,2025,6,-2.631732047679775
Остер,2025,7,-2.631732047679775
Остер,2025,8,-2.44039038106382
Остер,2025,9,-2.3706610341564938
Остер,2025,10,-2.460205655510721
Остер,2025,11,-2.662328435708017
Остер,2025,12,-2.662328435708017
Очаків,2025,1,-1.8613688141822067
Очаків,2025,2,-2.519473620900018
Очаків,2025,3,-0.8525610830153028
Очаків,2025,4,-1.7158669628442045
Очаків,2025,5,-1.7027400000426338
Очаків,2025,6,-1.705810258029992
Очаків,2025,7,-1.7069787610343221
Очаків,2025,8,-1.4322404610127306
Очаків,2025,9,-1.4420490240779897
Очаків,2025,10,-1.5241335775368283
Очаків,2025,11,-2.6461320609572074
Очаків,2025,12,-1.8712146364759517
Павлоград,2025,1,-2.5712390868262682
Павлоград,2025,2,-2.662328435708017
Павлоград,2025,3,-2.480306283669853
Павлоград,2025,4,-2.46624187378896
Павлоград,2025,5,-2.4821367053605687
Павлоград,2025,6,-2.4821367053605687
Павлоград,2025,7,-2.4821367053605687
Павлоград,2025,8,-2.2964489186068424
Павлоград,2025,9,-1.9197369039459535
Павлоград,2025,10,-2.3162249537587263
Павлоград,2025,11,-2.654951228666526
Павлоград,2025,12,-2.5712390868262682
Первомайськ,2025,1,-2.1150505830476987
Первомайськ,2025,2,-2.662328435708017
Первомайськ,2025,3,-2.597384958642497
Первомайськ,2025,4,-1.9113390119747253
Первомайськ,2025,5,-1.886454002405809
Первомайськ,2025,6,-1.8871492385279147
Первомайськ,2025,7,-1.8782712380087931
Первомайськ,2025,8,-1.6521169096882777
Первомайськ,2025,9,-1.354954696060388
Первомайськ,2025,10,-1.8036941944345075
Первомайськ,2025,11,-2.653941481692508
Первомайськ,2025,12,-2.1214503415733272
Плай,2025,1,-2.662328435708017
Плай,2025,2,-2.662328435708017
Плай,2025,3,-2.662328435708017
Плай,2025,4,-2.6472467948816503
Плай,2025,5,-2.6377411916239732
Плай,2025,6,-2.6377411916239732
Плай,2025,7,-2.6377411916239732
Плай,2025,8,-2.460847526726991
Плай,2025,9,-2.3851090358754665
Плай,2025,10,-2.4740554230403378
Плай,2025,11,-2.659929451054219
Плай,2025,12,-2.662328435708017
Пожижевська,2025,1,-2.6407375738238343
Пожижевська,2025,2,-1.8946533464925934
Пожижевська,2025,3,-2.6604805133136202
Пожижевська,2025,4,-2.638346770422001
Пожижевська,2025,5,-2.6264421825105266
Пожижевська,2025,6,-2.628841167164325
Пожижевська,2025,7,-2.628841167164325
Пожижевська,2025,8,-2.450820027591983
Пожижевська,2025,9,-2.3779120819140727
Пожижевська,2025,10,-2.4644594844251455
Пожижевська,2025,11,-2.659929451054219
Пожижевська,2025,12,-2.6503335124390275
Покошичі,2025,1,-2.662328435708017
Покошичі,2025,2,-2.6575304664004205
Покошичі,2025,3,-2.6047321236859826
Покошичі,2025,4,-2.641237650937452
Покошичі,2025,5,-2.631732047679775
Покошичі,2025,6,-2.631732047679775
Покошичі,2025,7,-2.631732047679775
Покошичі,2025,8,-2.44039038106382
Покошичі,2025,9,-2.3706610341564938
Покошичі,2025,10,-2.460205655510721
Покошичі,2025,11,-2.662328435708017
Покошичі,2025,12,-2.662328435708017
Покровськ,2025,1,-1.2511731390391776
